Left,Right
19,576
81,275
16,923
58,1222
59,593
38,1537
140,347
70,1310
71,1477
111,1445
88,441
12,1529
148,772
13,420
52,1256
49,267
47,405
124,1149
17,333
60,172
80,1094
84,605
132,531
129,1134
93,976
123,594
23,828
26,184
93,654
49,240
14,829
138,805
52,599
27,552
23,316
117,406
65,1413
132,480
66,560
37,849
101,724
5,1598
19,287
116,1625
107,420
7,951
29,1229
136,1372
48,158
68,216
18,977
14,1417
43,754
70,1501
110,930
31,1560
46,1113
20,638
50,1623
134,705
131,679
112,1075
25,446
119,204
18,431
12,1251
12,1298
81,1600
86,1362
88,274
131,760
20,181
67,1091
86,895
123,1596
118,831
119,579
52,1599
50,1497
69,847
139,1289
63,375
62,523
58,291
118,1480
114,1367
126,1295
115,509
83,1003
131,1481
123,449
77,1483
137,1202
22,465
67,1005
134,800
85,469
116,421
15,1464
95,1229
144,700
83,409
72,1471
28,960
135,292
38,1106
17,1146
95,491
63,421
61,1373
56,618
49,1239
138,980
34,465
122,1513
33,885
141,1041
116,230
138,288
5,1259
3,411
13,617
114,556
128,617
130,787
106,452
91,158
134,233
138,1495
60,1322
39,1359
145,1344
93,185
104,702
49,202
94,1256
38,992
28,1506
70,1090
16,455
136,1494
63,523
134,186
65,699
141,1028
33,647
48,281
80,1210
45,669
101,1172
52,217
43,1407
56,1259
99,1353
87,614
95,685
13,1462
121,518
45,1346
130,1038
113,501
85,160
120,920
87,1003
43,537
129,434
134,1093
4,301
135,550
121,1507
4,1602
140,1248
137,946
42,1494
4,1154
16,1021
46,156
132,322
50,340
37,965
104,1372
34,1548
64,1123
115,613
118,1109
22,1204
96,757
121,180
22,943
39,1244
41,1471
9,273
132,341
27,1267
104,825
61,904
64,433
26,835
93,1138
111,202
120,422
131,397
98,946
124,1534
54,1631
101,975
1,1143
116,1385
73,895
145,210
123,212
92,1371
87,699
15,1605
68,1042
102,1493
143,801
78,227
137,241
74,520
84,757
39,1559
19,1486
54,832
92,356
69,755
62,1520
59,1610
142,1216
20,1550
64,1407
10,1328
143,227
70,1388
60,915
49,1119
80,865
52,1388
30,1579
45,1398
48,1340
39,321
12,603
43,974
92,1429
73,1133
88,1010
63,490
22,1453
46,1617
10,1433
4,398
118,1245
81,359
107,1367
29,1302
79,390
38,973
70,636
96,797
147,730
7,1025
147,1125
140,177
124,755
113,275
114,219
47,1307
96,1301
82,641
76,1148
133,227
95,1407
27,809
32,773
110,720
30,360
84,611
33,164
31,1632
16,1174
109,675
64,1054
14,464
36,1552
116,430
97,854
36,510
100,679
119,224
7,1315
145,1434
16,402
24,1190
101,1234
148,932
7,1022
136,850
65,1303
3,392
11,512
93,977
13,668
47,368
24,420
40,1437
116,753
118,408
115,922
120,489
106,721
73,1607
7,1344
16,1134
28,926
149,841
114,200
18,346
132,317
71,543
140,465
91,1053
115,1106
138,774
5,1427
60,345
92,212
14,1040
76,243
135,1162
109,572
140,193
121,859
56,1519
51,555
126,1414
141,1278
128,1298
105,1021
106,1194
66,747
20,418
80,298
126,594
131,1560
97,266
5,1307
86,405
36,1526
106,857
125,1214
139,1055
149,1151
13,1065
76,405
112,695
116,177
52,1181
85,603
119,1099
130,1248
15,171
91,451
35,1260
127,1423
19,848
36,1102
96,1102
15,1517
124,1387
57,916
1,266
34,292
24,642
148,472
77,1212
133,952
21,744
96,1562
11,709
126,311
58,750
68,879
116,1186
21,204
86,1308
8,710
73,1372
1,668
19,300
42,765
145,554
142,375
20,693
57,208
115,449
18,1216
46,389
62,338
41,1303
21,1425
18,1421
14,208
16,332
127,1427
101,837
60,560
49,1172
144,1644
81,433
1,1383
71,1587
126,1012
113,1580
25,175
65,992
145,424
121,793
9,1100
96,531
86,528
7,319
83,1554
68,1300
132,655
54,923
101,382
49,994
106,219
96,1332
62,749
17,715
133,1197
131,1297
86,1238
9,861
59,718
97,1114
99,1367
146,1341
70,1307
72,756
108,1030
54,1323
142,993
55,698
17,1114
12,1565
41,1642
2,928
42,1043
60,997
141,200
65,622
78,1363
83,314
35,1525
6,230
130,760
11,408
7,745
61,1545
47,1586
135,1412
39,806
62,812
131,1333
67,466
74,230
20,768
99,751
136,472
18,1206
86,1242
148,1203
37,738
107,1483
102,1088
3,512
103,272
141,782
79,863
145,1361
91,303
36,1349
107,538
89,1169
130,866
132,1000
76,1105
130,391
44,923
9,1256
136,167
96,1119
126,1347
29,275
43,1423
106,344
37,583
44,525
134,1174
2,1493
112,1407
54,1244
62,977
117,1336
109,832
45,521
108,685
37,349
71,1008
127,349
85,441
53,846
68,906
111,982
45,1405
97,831
117,1448
142,611
51,1647
17,1282
45,739
94,1359
3,1283
115,1369
104,1016
40,178
50,815
118,662
24,698
3,694
112,196
116,182
147,719
3,532
84,797
111,1607
59,292
119,1026
127,1611
35,895
27,1477
40,732
23,1620
125,358
101,641
115,703
131,1366
122,1379
89,419
61,530
52,1005
42,1277
46,1394
12,188
141,1647
117,1190
24,771
97,737
19,551
10,273
79,1593
92,962
3,280
40,1154
70,684
63,534
102,1102
24,1168
114,721
67,708
133,299
46,1157
7,485
23,738
52,308
116,155
128,174
112,601
116,1078
144,559
110,682
108,1073
72,1154
85,1408
145,853
112,1610
83,693
40,640
103,464
146,456
137,366
30,716
61,1361
19,1544
50,720
122,651
59,156
10,1612
88,973
48,496
92,662
107,1102
50,822
17,1486
104,763
23,1095
29,1437
144,1577
136,1345
116,1337
79,222
112,847
100,1355
47,583
95,332
33,1072
104,438
33,509
109,233
17,470
99,902
18,1115
36,313
94,791
102,709
24,1226
147,1041
13,594
99,966
63,587
7,622
85,848
50,1139
130,1207
12,404
41,395
123,1138
120,1222
94,1427
14,475
23,334
45,965
65,1507
149,1233
48,827
78,427
75,1378
118,1304
143,1196
58,990
128,829
102,1099
26,1022
27,1554
12,1563
31,428
26,285
91,1185
9,744
100,927
44,1630
48,319
5,1011
126,1234
86,625
14,1405
118,186
62,1419
94,1485
76,375
103,660
30,619
129,186
25,850
148,210
148,252
4,659
146,291
113,1271
56,1568
58,1174
28,438
36,1050
124,996
40,521
148,1187
81,1352
86,1028
133,970
91,1012
71,296
47,195
26,475
141,1648
124,360
135,1166
11,1331
100,440
142,1139
74,467
96,295
144,1366
128,853
124,427
31,1433
65,295
57,471
139,1599
20,702
102,1441
79,1292
81,1001
52,741
54,995
9,1447
17,759
44,343
35,1070
91,1170
134,1603
134,699
128,1164
97,889
63,1109
136,470
106,1022
86,636
92,868
28,1408
98,1377
1,1137
66,781
33,635
120,655
142,758
15,1046
126,1029
144,1470
59,250
81,599
107,1131
131,1135
47,1128
35,538
64,1007
125,487
112,524
48,800
89,1323
3,801
57,1630
131,1089
44,1331
69,313
77,375
127,737
6,763
131,697
115,1475
141,211
62,1210
12,441
117,236
43,1109
37,857
132,1120
98,1428
106,714
75,1524
98,831
70,1116
53,1604
66,274
43,442
73,1465
23,1647
77,884
48,1427
7,351
140,332
39,433
39,614
42,423
142,671
6,597
4,466
21,766
125,1173
130,225
70,1016
126,881
56,1589
1,1107
50,1438
3,1583
19,288
97,841
108,1274
61,1562
76,1244
24,1070
143,1524
113,1564
108,1289
53,1510
81,596
84,857
63,1083
76,1427
76,934
75,796
79,996
92,1248
40,369
118,863
123,1081
80,401
7,1584
110,1121
35,173
117,1135
5,1386
62,232
136,904
18,233
91,683
39,348
120,1598
111,1561
80,1623
11,1614
7,225
36,216
45,1577
85,1480
95,1516
8,506
40,291
95,1420
72,1246
49,1165
61,1085
126,651
121,1526
79,164
60,1245
122,710
142,1495
88,1202
141,851
15,1428
26,369
57,1052
118,1308
56,774
19,1060
78,194
135,169
123,183
146,1150
88,470
91,167
30,614
82,648
136,732
45,430
9,863
53,1445
94,921
51,1293
104,758
116,921
52,1639
121,1116
141,1292
123,373
31,774
113,1388
102,861
120,449
45,342
7,1242
117,174
82,1115
72,464
76,704
21,960
90,891
32,268
39,1087
129,709
3,1293
17,1344
133,1582
120,176
29,1507
39,611
58,1115
130,932
92,850
34,472
100,400
109,463
135,1249
112,1428
108,858
55,1101
63,544
95,1115
28,1247
87,946
92,1580
30,1094
63,986
78,293
99,1480
125,1202
42,289
69,887
78,958
13,1492
107,816
73,537
49,430
106,1298
65,1277
59,1397
136,333
30,200
141,1422
108,1010
60,426
4,1645
102,224
89,1575
140,1374
13,698
112,424
21,1350
37,1215
108,666
25,1344
33,1040
41,763
7,1443
99,494
104,1431
148,1418
9,1299
39,279
128,795
118,900
36,537
149,639
114,403
71,513
107,593
27,1260
68,984
80,672
54,1179
128,561
111,1004
5,615
137,935
120,235
116,1464
101,1022
92,1100
79,424
11,899
98,772
108,995
138,1163
7,1597
82,412
16,242
128,293
84,1086
9,598
148,799
115,1420
97,286
111,1526
89,1241
133,254
99,559
5,1240
145,824
42,528
28,244
1,508
117,1011
5,357
20,688
79,745
83,797
149,735
31,377
21,824
23,352
100,1620
114,1299
142,585
54,1388
64,839
127,1591
93,947
138,716
25,1268
69,502
17,977
100,721
58,987
84,1358
109,1252
94,705
5,1042
112,765
148,1613
71,1324
96,744
78,1202
52,1187
17,838
128,1094
24,894
140,331
99,829
23,1644
144,505
35,1478
46,1086
82,822
140,1424
6,304
96,169
125,1505
87,380
21,723
45,189
80,621
120,684
62,582
90,937
38,1232
137,1299
67,669
85,1044
100,909
57,361
139,939
129,1206
54,1003
25,1022
78,729
65,217
18,269
40,1507
82,982
79,716
89,1285
111,907
122,152
26,413
107,877
83,268
28,1041
12,192
84,766
124,365
136,360
81,711
70,405
53,195
122,1445
55,1181
49,1493
3,649
52,1071
58,517
146,1469
90,1065
147,614
119,1326
80,271
78,638
51,1326
78,200
11,778
16,1272
119,398
139,158
82,153
140,1359
135,758
24,1649
17,855
55,747
59,931
84,577
91,460
149,1498
147,805
112,642
136,524
128,1281
38,1155
37,792
145,219
109,913
25,516
90,210
48,404
50,927
102,470
9,588
103,247
27,829
69,296
7,1614
143,1199
60,1316
48,862
15,1549
69,1419
41,1156
70,1168
107,900
132,1348
30,376
89,997
96,1366
122,217
53,254
47,1305
67,597
96,656
103,1248
70,1546
84,1203
45,1587
139,1372
38,244
12,620
25,167
79,1564
143,800
117,635
9,1011
93,1474
99,321
71,1445
77,580
59,1264
69,1209
136,1279
124,1024
27,1431
44,1045
16,984
120,853
104,303
42,682
136,768
62,622
109,1605
99,1183
34,822
87,733
19,996
11,825
85,552
106,734
115,1161
142,482
116,336
92,1223
23,431
124,1253
84,1572
26,407
89,1192
14,1082
99,1114
22,566
60,865
98,326
141,1622
34,794
110,459
147,1501
13,278
20,727
56,827
32,1541
21,1336
118,886
147,494
115,648
16,356
142,283
113,682
70,1629
105,393
133,599
130,654
44,1397
137,526
79,1186
135,1358
37,1628
25,841
86,1265
78,1241
62,1496
99,753
54,1238
105,855
60,1206
81,445
74,601
86,1304
57,1557
53,1138
71,963
16,440
106,835
84,1433
24,1214
35,1542
17,1206
13,1325
100,1121
89,1419
143,1093
142,1363
123,1034
147,1171
109,515
41,623
54,1138
28,1301
105,1055
5,948
143,1642
36,1018
33,923
57,1443
24,966
84,1317
147,1634
59,849
23,1444
144,780
85,486
128,240
32,265
96,1406
26,735
85,760
123,555
32,1310
10,217
55,1465
36,445
74,166
146,617
84,1349
126,1633
24,250
1,286
134,264
15,1575
126,1401
117,995
42,1445
56,741
44,1238
39,465
89,367
16,1393
17,981
100,278
116,1164
120,955
1,190
100,737
56,228
140,1030
35,1523
104,1638
47,317
36,1153
109,1207
102,1426
65,1644
57,332
56,690
127,498
118,271
100,726
53,814
3,1067
109,939
92,986
115,769
69,966
11,705
8,893
149,1393
6,1065
107,1529
149,500
93,616
92,1017
31,1358
133,949
57,1239
48,1526
128,328
47,1232
11,670
62,768
127,819
2,591
113,1049
58,1048
146,1362
12,1383
108,1647
78,382
4,930
118,727
25,1526
79,1115
34,604
88,1250
124,1213
91,1451
37,790
148,568
42,1537
62,759
54,205
49,1065
141,793
118,206
138,1614
33,352
69,657
15,370
106,1368
67,1349
81,582
127,1486
57,1574
77,856
15,1022
132,382
129,468
56,606
126,498
2,1175
107,493
117,1474
84,1141
105,1117
116,878
23,879
60,1539
79,468
71,743
126,896
12,910
10,1366
121,307
88,380
35,1083
44,1100
73,571
99,542
38,313
84,1041
52,1338
20,1495
92,1120
64,1454
121,529
31,307
65,351
86,710
43,867
37,1002
144,886
125,1236
33,400
19,956
13,1259
10,1104
87,1476
2,246
41,1491
66,254
139,1143
27,1517
43,1162
23,153
7,682
66,1173
45,1466
131,686
108,1023
12,315
78,1046
93,1456
128,1169
126,757
3,505
46,289
48,249
16,935
68,1160
33,714
75,817
106,604
22,289
32,293
4,1115
31,300
68,1088
129,899
92,822
15,1638
61,879
140,278
14,769
140,960
95,665
18,1119
31,284
114,700
54,1040
20,239
80,812
34,1110
84,288
145,846
106,447
110,1612
52,877
6,348
70,265
5,597
122,880
76,1586
7,302
51,1494
71,945
61,1054
20,467
68,701
82,1628
93,1072
119,1284
138,307
97,191
74,1429
81,1184
60,1392
98,316
4,1488
8,166
37,641
125,1504
123,276
25,186
15,1277
3,607
63,1462
101,478
72,681
6,1010
10,857
95,481
110,1145
77,421
29,1411
108,753
69,342
4,345
66,1411
66,1029
34,688
71,943
50,1648
80,412
7,1040
45,1027
86,1476
116,770
66,760
109,1090
126,1163
124,930
16,391
121,721
36,624
73,1209
71,780
73,1512
101,886
126,800
83,872
99,1488
82,1244
90,654
25,1328
111,1509
99,1025
145,716
41,739
40,500
144,1251
88,1153
48,1131
22,1286
42,1604
59,1166
93,1288
69,504
96,886
85,367
103,1140
36,266
19,716
27,994
141,789
97,1442
7,1384
91,701
132,1049
114,376
77,160
12,1597
10,1257
140,585
74,944
79,1386
25,963
95,278
100,300
35,168
136,233
73,1304
40,1157
46,1110
13,181
11,870
143,1589
25,1465
70,350
122,339
60,943
41,1307
104,1489
101,1390
148,1365
136,1329
8,1108
56,574
146,1641
23,737
16,1305
102,773
8,1331
46,793
54,533
145,307
112,876
60,672
2,1346
12,707
10,766
86,349
76,1288
19,969
113,1307
139,1638
125,1147
126,1280
50,356
129,1374
146,1553
96,688
76,503
14,1072
97,1649
139,927
44,977
142,710
79,1003
15,244
136,1608
145,1386
125,1102
112,823
122,1480
123,1525
30,977
20,1224
111,419
61,1026
78,722
69,1118
120,1480
12,535
137,1296
136,1397
125,1235
49,1221
54,484
141,1069
67,417
53,820
88,414
4,207
28,171
132,583
61,447
103,569
42,1458
74,1072
51,548
139,381
70,920
131,1309
43,592
126,980
67,328
129,1127
83,1209
7,1035
140,1091
110,172
101,296
114,671
117,1346
123,270
61,151
12,772
115,1261
140,1231
28,324
92,190
104,443
132,1506
90,1462
57,611
15,734
137,1215
117,576
91,1461
121,499
91,845
137,462
12,668
133,415
21,1121
97,590
30,753
114,863
15,648
46,1649
79,896
20,564
144,786
34,1552
143,830
66,518
107,256
8,183
77,569
62,404
144,1471
149,171
142,1573
29,182
110,364
86,691
137,804
96,1451
140,827
53,153
109,325
139,540
40,718
146,1413
98,433
4,247
136,1482
52,1191
74,834
141,1193
4,1479
37,1383
65,1581
149,1281
25,402
64,321
105,820
144,543
33,1480
138,1007
124,1411
18,931
24,552
51,1414
124,1511
122,949
74,1045
102,201
27,1025
59,1307
123,1419
100,445
40,1611
129,158
29,1481
93,876
67,644
21,156
17,813
149,283
26,1219
37,558
19,535
48,1452
56,1112
26,1165
54,1343
80,238
69,593
130,1198
93,480
42,220
128,549
136,200
149,818
49,1126
83,1062
23,235
20,192
33,327
112,561
110,1527
34,1531
87,280
97,389
48,508
24,1395
32,932
139,528
104,980
81,1574
59,882
24,958
39,949
37,1450
55,919
75,600
82,525
144,801
43,1193
143,1165
126,261
42,735
86,1260
73,1485
13,1397
10,1526
74,1353
44,824
85,621
12,1552
21,1596
78,951
116,1154
94,744
48,440
4,877
87,480
91,661
46,1334
21,392
141,585
115,249
111,375
109,608
60,597
90,1494
1,625
72,1632
30,658
140,343
74,1362
102,161
60,233
133,238
118,580
9,986
27,1044
94,641
78,476
35,1372
110,1636
35,782
65,1431
107,1464
92,1510
49,1500
50,197
23,492
16,1140
63,851
86,1501
65,1211
54,1092
33,626
78,1542
37,982
24,249
143,1510
69,249
33,1038
114,1453
81,776
138,182
142,159
60,177
103,414
15,1091
87,1616
90,510
8,878
70,1454
142,705
22,1030
48,439
124,1094
144,988
2,1303
61,342
148,589
5,715
59,1374
57,1471
29,978
16,1382
72,942
123,1417
71,1041
73,286
60,432
24,914
40,974
85,193
97,296
101,254
77,1403
27,1579
18,769
116,1358
143,1032
43,989
63,1271
89,615
90,1131
23,499
20,1094
86,1442
139,372
113,1085
114,164
21,181
7,1287
44,180
101,1392
106,1530
11,1540
135,1084
136,508
47,1135
122,795
118,964
23,739
35,209
89,537
48,280
35,845
99,986
131,1044
142,1251
128,739
93,231
66,1161
142,160
88,1067
142,156
39,1541
142,688
23,748
130,1100
70,1077
70,1124
72,245
144,614
16,582
73,1495
103,1457
31,1542
55,985
129,747
58,1288
98,1421
74,302
85,241
117,389
43,269
129,603
32,249
134,307
37,1178
27,1100
77,887
143,516
142,1050
89,1641
84,970
69,652
25,1199
117,1106
101,1552
15,738
29,1386
116,754
93,830
124,221
73,1142
36,581
111,481
24,628
47,432
13,354
8,298
78,1147
38,981
87,711
116,1523
42,1275
48,1281
63,1074
123,176
85,730
81,188
126,1647
42,521
141,954
72,633
19,218
19,1467
97,1631
21,704
82,1078
70,952
46,1085
8,1597
24,1069
51,1021
146,739
53,786
32,1313
109,871
149,531
2,895
43,978
27,830
110,808
140,1075
63,1311
48,700
102,1421
92,554
127,843
89,453
60,319
24,575
7,739
59,275
126,545
22,1017
116,1442
110,764
31,446
100,415
2,1382
97,1648
120,1593
50,1059
18,1044
11,277
41,1537
71,153
34,362
108,1165
107,1046
105,1374
4,772
8,435
125,729
65,834
136,1095
91,1090
12,1633
104,1437
149,256
31,329
81,1217
133,473
46,808
58,1611
5,230
56,1539
126,807
120,938
114,580
25,1186
114,283
106,1235
5,661
4,435
65,814
17,1367
10,479
144,1386
35,1363
80,979
58,203
20,1117
33,1312
148,1027
12,1334
96,1639
24,1561
23,1431
17,191
144,898
145,1520
139,749
41,998
107,755
61,1288
2,1591
30,1590
106,1338
6,287
123,988
28,936
41,1257
65,1535
52,1133
74,666
14,1214
108,745
116,436
146,1008
44,1257
125,958
128,1501
35,1084
48,1044
27,1070
101,1295
97,474
46,1148
23,1297
147,624
39,417
4,1635
15,1252
28,953
126,270
29,486
66,765
50,1025
85,1290
49,837
106,415
50,960
58,461
108,1217
4,165
109,343
33,628
28,689
147,592
49,536
42,832
113,736
123,674
25,724
30,358
57,783
137,1323
31,1154
131,467
56,870
131,1393
75,1350
53,965
124,184
126,280
85,1405
58,977
40,644
105,243
28,570
69,1646
30,195
112,972
24,1027
69,536
46,933
138,750
17,1636
85,435
79,293
36,1473
142,484
124,441
130,1418
36,559
51,283
38,1086
134,1367
57,1044
68,1026
94,721
66,302
46,1049
97,518
106,1391
23,1224
3,913
93,1236
89,1029
70,1296
13,1291
11,837
99,555
125,684
67,459
128,1388
83,1009
103,1470
149,1166
12,1556
146,795
34,1425
19,209
11,353
112,250
103,845
26,1314
74,1352
53,340
76,1209
126,1224
79,1233
64,1071
9,1150
13,980
123,279
92,1493
78,655
142,598
137,513
27,423
54,1237
57,1111
16,569
106,1131
71,276
116,1633
67,1279
25,1548
77,812
2,1180
86,665
23,607
113,897
66,1631
74,884
56,1091
53,1251
50,333
56,391
136,225
76,1300
114,931
67,1265
27,1010
116,1301
103,381
102,1623
77,460
34,1103
104,369
6,838
148,740
49,1469
24,632
19,479
29,1207
107,1319
130,267
53,1208
13,832
44,1643
100,1426
111,1429
99,1291
65,1217
117,1523
109,1225
15,1447
127,1267
120,663
70,233
4,219
3,855
64,154
56,639
51,339
83,315
50,1053
91,638
64,359
124,1294
141,1534
69,227
1,1096
19,518
81,154
128,994
112,1255
52,753
127,631
139,250
81,767
56,505
19,774
45,1033
53,534
114,535
144,419
87,1126
46,1381
63,813
101,292
129,1387
30,659
78,574
138,1203
122,1041
104,534
129,393
24,1520
51,1270
43,231
13,1351
149,960
29,1176
135,241
25,1630
130,575
149,1610
50,1178
123,1575
40,1372
133,1058
130,1305
55,610
82,270
38,300
113,1625
84,928
32,1508
131,991
122,1225
39,269
18,1368
144,729
51,512
6,1364
133,648
67,1469
133,260
132,174
21,612
82,285
131,539
101,767
6,609
138,1411
11,189
79,1584
48,1645
18,511
115,1060
82,865
38,578
70,999
117,656
24,1012
91,183
84,853
125,1623
122,1606
18,341
26,294
91,751
64,1352
16,239
49,1145
58,502
13,624
54,978
13,1344
46,492
98,421
29,1583
116,762
144,1427
148,508
32,1206
10,885
18,840
144,211
79,1632
98,1181
25,686
36,1277
43,1140
41,1015
27,591
142,645
115,1016
38,1172
148,700
79,767
53,1064
47,1413
8,1083
148,1098
54,1647
130,938
34,925
65,1288
127,1514
124,515
121,1326
44,1211
116,1421
66,201
93,1321
44,1224
91,534
47,1363
132,992
20,466
34,693
111,1209
11,812
19,163
63,895
15,1235
105,638
49,546
33,1156
61,1434
82,169
44,830
149,665
108,1481
19,819
148,1578
95,1649
96,1292
100,456
83,232
88,570
90,235
48,1613
95,790
17,320
96,751
72,363
77,481
118,814
67,1621
105,768
124,1163
7,716
70,1487
149,212
141,1601
108,1136
54,1146
69,1079
89,1301
129,1476
102,290
113,806
128,1489
1,946
71,638
93,600
8,825
104,1133
69,721
65,463
135,180
145,1596
30,720
32,1280
137,292
121,1581
127,257
113,1039
143,1264
102,232
126,1101
33,264
109,663
90,1163
90,1427
48,228
145,297
72,536
149,585
89,1181
64,779
92,1484
78,1543
35,1215
22,975
19,849
101,330
85,492
149,1455
49,461
109,1365
22,1211
33,1545
8,1607
31,744
138,1500
13,754
10,1341
76,1060
93,617
124,323
81,1021
65,716
94,1203
49,177
12,1196
39,1074
64,1478
125,858
52,1212
108,1138
98,299
22,880
80,483
117,1100
127,432
87,1425
32,1509
139,1298
110,522
112,154
41,342
57,213
55,481
37,386
33,1096
22,484
48,949
43,808
68,1389
31,728
13,546
35,585
121,942
52,774
118,632
28,603
78,315
115,204
111,583
148,1032
48,883
104,1325
145,1353
27,203
14,691
62,1152
60,1169
67,767
93,1502
104,972
103,445
125,492
36,505
102,1003
49,826
105,1619
64,983
18,1488
7,510
136,1424
37,1430
26,261
62,1054
141,1253
87,1173
49,442
107,679
10,590
117,1206
66,1482
54,771
142,609
74,710
68,1078
46,864
3,275
112,1259
67,688
90,462
61,1312
30,1351
84,1504
36,1577
139,223
84,1407
2,249
127,1506
9,917
56,670
7,509
5,1251
30,1619
100,577
147,932
121,875
73,1001
130,544
89,848
25,1389
76,271
142,276
62,1588
9,686
47,218
72,1007
51,734
147,613
109,1155
83,1012
57,1428
4,309
53,1451
142,1397
3,1368
59,341
69,563
64,1044
70,185
15,943
35,1269
73,484
44,1294
91,1024
88,453
73,384
14,341
110,304
119,151
17,328
104,1080
110,559
65,910
103,235
103,518
94,320
149,854
64,857
115,408
107,1010
10,1183
12,1589
75,1615
107,1406
122,1328
118,416
100,1038
107,1318
49,1477
86,237
86,1266
71,1115
22,1168
20,456
21,345
26,298
47,351
109,947
114,956
62,190
86,499
121,1571
136,836
90,319
26,1584
103,1310
53,986
52,722
58,463
102,1638
122,1432
70,261
4,673
74,1073
11,1294
33,490
134,895
50,556
130,604
104,640
85,643
6,769
106,242
39,495
67,1345
74,1142
88,1186
114,646
104,432
115,1570
88,1359
98,1234
133,1495
147,218
123,818
51,804
138,867
103,662
66,976
80,1456
20,1229
25,762
99,1171
16,159
51,1524
98,1593
57,1026
3,247
26,714
54,594
39,1279
135,244
49,154
98,349
70,182
117,1343
149,956
87,1546
105,981
55,719
67,1545
109,1494
134,1634
149,375
31,1550
92,1195
81,655
5,235
50,663
6,987
110,961
102,1395
117,1183
86,1010
29,1396
123,216
66,306
8,829
145,612
10,1116
115,653
33,933
133,474
91,841
96,1306
44,1020
65,1348
78,1186
65,1498
100,886
18,860
48,258
66,1145
24,344
107,772
108,667
82,1546
40,1031
117,1457
39,1066
22,1063
65,1406
111,1598
31,720
42,593
39,925
135,1158
6,818
85,632
130,203
15,1467
135,1299
74,725
139,1566
72,750
61,944
114,1204
59,1572
55,1348
20,1024
52,380
9,1089
140,997
3,1298
67,1140
1,1352
46,1551
71,1012
33,1069
129,480
26,353
109,1382
66,1446
78,682
33,1264
94,675
40,309
134,341
2,1524
76,1263
49,842
1,485
42,766
35,470
24,433
100,454
99,680
64,423
21,1076
66,1168
34,303
37,887
78,1213
68,226
51,1371
6,483
88,1304
136,465
115,619
132,1164
71,623
46,202
92,169
65,250
77,268
103,200
142,308
147,748
70,534
15,1487
44,729
50,185
80,1088
33,1360
44,1464
17,358
21,435
38,1195
80,792
4,1639
20,1330
16,392
21,1206
18,851
122,1072
87,645
100,493
91,579
33,1095
65,822
126,888
131,833
81,870
91,169
60,654
120,1173
72,1461
132,318
145,583
57,375
111,967
45,286
48,1116
70,1024
30,897
127,226
26,1220
45,181
139,1258
138,1627
40,325
133,1222
38,893
19,919
13,1055
45,596
118,676
15,823
141,181
90,1518
111,1073
68,1301
126,248
93,1358
142,509
54,341
148,1316
74,891
148,256
115,794
110,200
17,452
82,1003
95,750
35,1641
128,376
22,1588
61,1478
19,1125
47,1386
74,1641
53,891
115,778
47,1584
65,1112
74,1200
98,601
117,595
104,1226
103,165
70,685
96,1381
67,212
20,1030
65,1635
69,1267
75,620
42,1058
108,1287
65,518
141,1369
17,937
65,311
7,507
141,906
63,473
12,1289
46,414
76,1499
24,1518
72,1451
67,335
102,878
57,744
46,1495
64,644
