Left,Right
139,171
2,1207
72,912
116,1433
74,643
135,1027
112,794
116,1190
85,1075
127,1615
148,855
147,720
81,978
94,1250
109,650
133,311
40,1154
90,1084
47,545
73,1364
44,1415
23,1012
16,1001
89,1420
123,1269
81,869
109,543
116,667
125,1326
134,1019
57,868
82,413
89,186
67,660
30,1199
99,1349
127,1167
131,1199
22,589
41,952
40,1599
1,1630
17,643
67,1391
138,1117
81,167
92,177
120,1311
142,1491
125,1608
33,327
104,1269
92,883
47,212
66,460
70,1041
71,393
119,1491
79,831
9,751
76,1410
27,290
69,857
75,183
9,1496
106,507
28,1499
20,1598
30,895
18,730
114,921
38,839
110,553
10,1170
103,727
81,1577
27,1047
14,1356
144,547
80,626
1,1383
100,1548
59,1066
92,374
135,535
41,1334
43,692
112,1202
5,801
11,1027
44,1267
68,1116
103,646
96,777
38,533
26,685
92,912
63,1210
96,1192
131,379
112,493
32,1240
116,524
55,713
56,1491
61,826
98,1476
60,1003
61,1382
104,832
115,1226
114,1456
126,1472
48,464
112,453
72,567
142,1216
96,792
16,816
44,566
18,909
15,393
32,1043
70,1076
77,1516
65,1462
12,1128
118,1201
135,1643
142,1513
38,277
60,549
20,960
103,546
110,390
149,1552
36,1505
87,768
19,356
89,165
36,1603
13,723
62,586
116,1359
103,239
57,1034
20,970
143,584
66,1517
142,1170
51,461
105,1381
77,1377
3,1553
135,1263
19,660
132,720
69,691
79,775
146,1176
78,1497
136,475
114,846
142,1642
15,1605
70,155
33,641
90,737
46,1162
96,1140
134,1033
28,416
33,231
35,1084
7,159
138,637
86,341
25,286
16,1378
42,525
56,459
106,897
51,843
61,960
53,674
18,1074
79,1271
85,636
4,1279
55,1507
100,230
6,176
110,358
139,215
65,615
144,1058
70,1191
137,801
101,1086
54,1610
28,1592
22,827
30,776
96,643
77,593
43,1194
148,426
10,1464
93,363
33,902
17,927
50,1079
38,950
87,1159
105,474
78,1527
103,1019
43,854
36,780
47,615
96,1039
78,796
63,159
143,221
107,860
16,766
138,341
41,947
22,244
101,1495
32,1430
13,440
67,1170
43,525
101,716
147,1412
114,1316
93,869
97,1100
120,384
128,1143
12,332
113,1623
89,1487
30,1131
87,810
46,1196
110,322
125,1353
45,876
107,1227
115,363
96,998
106,554
7,440
57,1187
24,520
81,192
2,866
20,249
70,318
53,343
148,216
25,184
8,401
1,783
33,1563
47,266
29,1302
3,1064
67,942
99,1158
1,1626
1,1349
7,1086
99,619
39,1010
58,1575
18,1044
44,957
52,704
72,747
29,1028
145,863
4,276
65,636
66,1292
89,197
45,1442
143,937
130,1474
145,1632
133,1110
91,877
71,947
84,431
4,928
46,691
136,1101
145,1628
71,1641
136,725
126,813
6,1306
53,1145
122,263
145,455
31,804
16,738
15,202
9,315
61,1245
138,1209
125,1058
122,456
86,1587
37,683
64,629
92,1206
23,1122
4,403
9,217
23,1205
149,307
74,1537
9,430
36,1051
84,1421
115,586
23,658
64,441
80,1115
119,605
85,1644
42,929
99,1614
44,537
40,1009
39,237
147,1516
53,1403
26,934
24,508
41,788
55,295
113,536
18,1077
90,273
102,1258
1,601
147,737
101,1400
13,1381
91,1271
21,623
42,1486
95,1155
127,1345
148,1148
27,1578
55,759
117,574
125,562
54,322
128,1635
146,1067
44,1184
112,1556
40,1433
76,1526
94,573
145,427
106,619
44,183
144,1302
92,788
37,1177
3,1463
87,789
147,1569
135,507
118,1136
60,1640
146,490
77,1588
92,1495
11,622
141,933
125,1061
23,1332
129,1524
26,1263
60,1426
133,163
104,946
91,637
81,274
47,945
129,1543
118,1068
145,947
77,355
138,1156
89,837
132,747
139,301
15,250
10,1245
140,1170
59,1302
123,609
52,1622
122,397
58,1271
72,415
55,1174
49,546
144,764
124,1321
74,725
7,509
91,1383
18,972
83,327
67,167
146,304
135,503
82,631
112,512
3,1298
54,823
120,859
15,400
38,723
137,938
138,846
39,405
87,923
104,1452
3,1535
121,553
42,284
20,526
68,1176
83,1644
75,1044
79,507
42,1048
50,1131
139,1250
95,985
33,833
20,1146
90,984
130,394
43,412
22,802
15,1074
5,1397
49,1283
23,865
136,531
119,945
58,1319
75,415
8,341
87,247
59,481
7,1649
11,461
80,1568
7,863
103,432
78,1444
134,699
94,325
32,1008
53,1464
4,818
125,1016
89,922
130,698
138,1315
56,917
89,679
46,598
41,1320
80,435
25,1226
39,577
87,988
83,1343
28,1193
116,1442
52,1111
38,937
16,247
35,472
28,1287
3,1149
145,1070
88,610
59,1475
137,1592
45,576
64,532
91,1269
117,864
11,1136
14,505
18,448
70,1481
104,1051
66,248
84,1333
141,503
67,1501
42,610
93,1192
141,572
37,451
114,641
121,220
12,670
35,862
104,1237
63,379
90,675
89,326
37,1498
131,197
99,533
61,623
6,799
46,638
79,256
65,1216
1,1000
38,180
6,1187
133,1610
56,362
21,674
34,691
126,557
103,327
70,1524
51,992
101,797
79,1450
131,1554
57,625
146,645
121,1348
135,878
37,849
103,1242
102,325
18,654
30,1102
39,678
84,1287
126,1262
59,902
67,1381
144,402
116,656
41,490
69,993
78,894
133,1208
118,165
71,585
118,260
79,335
48,300
33,341
52,1486
93,1067
18,462
43,213
13,1464
124,1041
116,1419
113,1302
108,602
41,1184
135,1220
55,1551
50,170
39,346
50,197
46,1389
46,1016
139,1139
84,1373
6,1513
81,212
82,260
67,301
144,181
18,716
69,273
71,1519
10,825
146,1043
121,694
100,1101
113,1574
118,722
120,465
92,524
100,972
110,505
129,1504
33,1184
18,1332
54,228
137,679
137,1197
128,659
4,1463
61,976
20,899
18,485
12,614
72,468
26,488
130,1382
42,971
138,730
47,1143
111,236
64,1147
64,812
22,1546
76,1111
12,541
103,813
140,664
82,668
73,1116
36,977
79,784
83,1421
80,440
53,1269
31,1032
123,1541
32,428
28,1599
78,631
139,990
75,448
108,486
82,497
73,365
4,284
95,1539
79,778
8,1108
95,391
116,757
94,1456
92,859
37,1058
7,1000
104,1372
65,1519
17,743
1,202
66,1318
97,516
59,1370
121,832
57,677
124,1505
146,1068
101,1368
10,593
25,1465
24,1552
84,1271
94,1185
26,1504
70,880
140,531
28,858
145,1256
4,235
13,1335
48,1466
70,1479
4,1268
72,1609
97,316
109,859
124,515
86,961
147,1186
57,1621
76,1459
5,830
124,1642
91,717
104,1028
147,471
9,176
4,1557
27,1352
16,1495
13,988
8,955
135,923
79,289
54,1146
60,1610
106,640
138,722
58,279
29,938
130,1090
57,397
78,372
46,431
86,441
128,179
95,1479
141,1475
116,1533
89,1276
59,1261
51,179
120,1518
49,393
55,483
31,1519
2,566
130,437
30,249
144,285
75,1357
79,1128
123,1463
40,1590
94,466
7,1275
122,1205
114,1470
18,888
138,400
47,421
148,883
59,375
58,1446
126,1624
91,1135
113,1328
10,698
92,958
93,1513
143,707
127,383
131,889
22,668
67,1030
26,981
74,1328
84,1599
5,396
90,702
136,684
6,1229
140,671
113,1262
132,462
61,1487
135,1000
75,372
72,1375
118,1456
87,483
99,801
91,926
21,1214
85,476
59,702
146,280
41,671
28,916
82,1440
69,951
29,1635
12,1067
124,913
70,834
36,1310
67,971
143,1619
60,348
148,1357
27,556
93,830
59,1040
109,1009
29,1474
19,1223
43,395
20,374
92,1648
48,321
46,1186
116,1520
31,918
38,1564
128,1090
140,1575
58,1546
144,564
116,601
149,773
28,1644
93,1481
97,1131
109,1066
9,1463
96,420
74,1142
110,933
18,935
145,1145
9,343
44,1168
24,1637
21,1338
101,725
59,1595
10,643
71,1541
17,1631
44,225
18,1334
3,1072
124,1186
45,564
36,1275
27,1328
144,837
77,253
146,1383
71,1326
139,1053
80,178
107,365
20,394
71,993
25,313
31,1406
49,457
67,1314
76,479
19,1516
102,221
129,672
84,1542
99,249
69,1371
67,896
70,1117
142,1363
133,1401
147,830
36,1460
17,672
23,829
90,1339
27,1551
81,1057
12,229
10,1022
89,1362
6,233
18,1434
12,1320
96,174
16,1320
38,288
26,395
9,852
139,412
53,1537
20,1532
6,980
99,607
46,446
85,535
63,1058
77,1122
142,1346
106,1124
64,1405
58,1050
5,517
34,1547
6,914
3,482
27,170
131,1136
61,1096
90,626
58,466
39,1311
111,731
55,809
98,1649
129,795
137,1470
93,1307
103,627
63,1288
28,952
89,1426
113,1026
93,956
114,943
117,1615
96,735
29,1425
4,1357
60,1621
12,187
118,670
111,886
140,839
128,1391
117,720
14,1526
83,549
53,1533
42,1408
102,1278
37,435
57,1106
63,1214
4,957
23,1389
1,1561
32,906
4,1120
38,1292
120,648
87,515
77,867
10,244
134,1525
129,1076
25,1317
100,1310
72,1470
74,297
91,1441
35,249
104,973
81,1558
85,462
50,1623
118,286
73,1372
21,680
124,710
78,1171
133,993
121,1349
51,1100
77,1223
100,1450
42,326
132,888
18,1475
81,431
144,196
52,343
93,1510
58,890
44,1061
138,921
88,814
97,206
85,1303
140,855
144,1296
136,665
119,220
41,643
73,255
94,1153
129,1413
11,987
28,363
125,1352
54,323
22,1317
12,1247
21,693
59,914
112,1631
1,800
116,1053
13,299
72,497
80,356
58,1246
15,1282
30,401
113,1202
135,797
48,1168
8,1281
22,1038
21,183
111,1402
31,624
135,498
145,986
149,968
49,272
121,804
21,1205
48,946
115,936
63,1529
3,498
111,327
9,898
137,1519
18,731
73,1474
137,225
15,1598
95,629
110,1179
96,556
127,1450
119,334
145,1512
14,164
26,580
96,791
107,829
99,1082
76,815
23,1576
37,628
6,1256
23,1357
24,951
111,1224
111,304
47,192
44,344
126,598
27,242
44,1362
91,540
103,1001
104,1614
126,554
31,1482
133,643
60,1005
99,349
84,893
30,1288
116,1278
18,1091
22,822
25,1040
70,944
53,446
29,1206
69,854
76,1010
142,1501
21,240
6,961
43,1173
63,168
104,438
26,1044
45,351
137,287
75,171
135,971
49,659
36,1099
89,881
24,1645
86,392
60,541
144,618
122,1223
3,387
88,644
114,1293
19,892
27,1487
16,355
96,587
48,1231
149,1116
29,530
47,581
108,1621
106,1134
40,1607
51,371
12,685
14,841
102,1565
44,651
123,429
21,357
126,1302
64,360
12,311
105,818
35,1295
27,1431
67,788
49,333
47,1493
44,664
48,1553
102,1572
113,1258
85,1392
148,927
65,314
112,884
131,1021
93,267
134,454
74,856
71,326
90,1145
100,1136
49,959
6,1020
69,762
55,217
32,997
54,510
136,1386
143,896
67,785
58,747
144,1331
13,1017
86,297
124,345
55,262
85,1350
7,356
66,729
52,1166
85,1505
122,1204
45,670
34,690
135,426
133,402
88,1230
5,449
18,1601
13,489
121,1051
2,1203
16,426
119,1249
52,1544
47,1488
137,719
95,312
128,177
20,161
145,458
130,1357
9,1603
118,1177
42,645
112,208
108,1093
126,712
21,1303
86,199
17,315
98,155
12,1103
38,1105
97,585
44,1433
115,1118
43,820
42,1152
10,1606
74,183
78,773
113,1212
140,218
41,1098
96,1127
8,439
46,582
36,1108
18,223
89,1647
59,1346
147,373
38,512
88,951
10,1439
61,500
37,930
87,717
132,913
97,836
89,446
6,1326
129,1439
3,840
67,528
40,1069
5,1513
3,1495
11,164
64,1207
130,909
102,1491
70,1126
144,432
30,464
21,1430
120,1266
34,1408
136,536
80,1109
42,1640
40,1566
82,205
128,1273
2,561
96,670
29,1025
120,1354
6,810
37,1296
141,841
125,1294
62,585
55,203
130,782
113,1354
139,787
132,1487
104,1439
27,338
139,580
143,531
99,1121
137,1312
146,1501
74,634
78,194
104,1523
58,599
58,361
42,500
136,487
92,1013
65,910
10,1372
54,862
65,1175
109,1252
100,1323
14,779
43,1362
140,1390
92,615
71,424
112,514
68,1472
93,1419
101,395
68,355
56,1483
89,363
141,1091
105,504
14,1240
133,692
133,883
48,1629
48,1062
19,600
79,944
98,605
52,1520
97,154
3,448
26,576
85,842
8,1223
120,1176
64,858
94,509
90,1461
69,1125
50,214
149,1343
26,1226
94,825
121,1429
5,472
6,243
134,1027
96,748
43,682
42,300
19,1614
85,1196
26,723
48,391
87,1553
88,1331
58,182
58,342
77,405
144,1514
29,331
133,486
55,1341
75,1218
148,1457
140,1114
141,1201
70,1042
24,201
54,557
111,1465
70,1270
9,610
66,548
110,1303
1,343
57,1551
25,1442
36,198
129,193
77,741
85,1000
7,1486
144,310
52,908
84,845
111,840
112,588
112,1339
67,348
127,1452
7,402
15,1500
46,1598
135,1365
120,704
136,921
31,512
59,1110
113,757
50,1203
79,838
95,1254
116,525
119,607
138,1401
69,904
115,891
107,945
45,1594
147,182
91,762
108,558
118,416
77,1213
46,627
81,1578
76,1350
15,897
131,1546
131,719
32,465
143,1006
71,876
60,1161
97,1042
3,1609
133,232
34,1071
128,499
113,1198
118,641
57,284
114,318
54,1570
113,571
85,908
141,1004
67,1632
53,1619
98,233
84,464
110,1538
26,1645
31,985
46,1040
21,665
107,675
94,730
76,493
50,1305
142,184
80,270
118,493
113,1592
112,697
121,329
146,1341
94,1420
96,1362
47,170
131,1600
50,1084
87,831
13,1507
24,573
96,1135
70,1374
70,308
42,1356
71,216
8,1167
83,1062
6,657
69,1380
87,1113
13,874
44,395
136,768
93,429
81,472
140,1220
91,165
92,862
131,173
75,1609
44,1264
138,1232
95,1344
147,888
141,1192
93,163
40,600
93,1433
52,215
119,1255
112,1447
73,371
5,666
72,700
39,326
103,1509
137,445
79,579
19,810
109,207
114,1335
94,1314
67,1096
101,703
128,970
31,1548
16,194
24,735
19,723
42,1418
26,1396
127,978
49,971
62,350
10,969
147,299
62,1475
57,1438
46,663
79,1117
34,849
4,1087
4,652
5,522
57,702
123,1377
14,538
108,614
129,157
50,936
134,1519
135,520
35,696
28,536
100,826
95,1200
2,481
18,1103
66,814
90,1025
124,402
28,1040
71,571
79,688
124,1180
117,283
33,837
93,246
2,153
100,1406
86,986
67,754
110,1365
109,1620
81,571
125,1600
96,696
103,1342
60,512
45,766
125,162
69,1416
5,757
122,722
59,1277
23,1554
120,520
11,1309
35,647
131,780
42,828
57,1388
83,350
57,305
14,573
139,1533
93,469
149,1099
75,899
95,413
134,839
66,897
22,1323
90,429
35,429
107,844
133,1493
114,947
129,695
43,754
95,396
19,625
70,814
43,950
5,1089
55,946
65,675
127,1218
84,1220
131,911
96,1056
48,1427
61,936
100,265
140,249
99,923
13,1513
81,1261
73,965
23,666
113,1442
12,379
61,1353
127,1233
46,1393
101,1335
126,1219
129,1573
126,874
57,783
68,1453
137,744
147,1636
8,471
12,1635
55,1031
74,1285
141,1489
68,354
78,310
72,569
8,560
128,393
99,341
112,1565
144,1642
77,749
37,1304
46,1079
54,985
53,980
32,869
17,1438
11,909
12,809
119,550
69,387
39,1192
65,1493
4,1112
25,1313
100,156
108,792
22,1224
45,1145
115,1249
140,943
66,1405
136,956
128,903
5,694
19,822
122,641
37,638
4,969
98,1190
62,356
4,1388
10,943
144,461
26,1621
21,1071
27,1150
110,663
38,799
8,1431
42,776
104,422
25,681
43,1143
87,606
68,932
11,226
26,509
29,649
37,1366
59,868
2,1384
92,1210
19,844
123,1158
38,1155
60,422
58,604
20,1011
86,1563
143,365
90,1357
23,451
51,1038
135,368
23,846
121,1577
33,1281
60,1211
3,312
135,1124
140,353
17,195
88,826
9,834
148,296
22,1307
69,1595
110,1080
148,735
58,328
69,546
105,777
116,280
57,805
49,1450
1,292
104,1619
4,1083
4,523
9,183
76,1411
44,1152
137,988
42,240
77,505
116,905
97,216
149,1517
38,938
141,271
2,1205
9,480
113,1575
129,1196
16,256
86,526
59,1152
22,821
142,1215
134,1441
87,484
120,1296
31,987
149,1395
100,600
4,1283
129,274
137,1434
25,1242
35,1133
110,1546
138,759
36,1619
90,1148
52,1286
121,1099
21,1485
96,1104
121,1569
127,361
104,268
119,805
124,377
39,1015
29,358
123,622
141,1384
96,451
100,1475
137,1581
44,1238
112,1247
16,1359
145,1209
9,1209
95,1615
25,871
51,605
60,565
119,1011
98,412
86,1092
84,424
104,419
44,692
123,785
114,909
97,558
41,1023
85,630
96,1648
11,1621
42,882
57,431
48,1378
38,829
23,153
114,1340
3,1108
87,1054
44,1300
118,383
50,625
22,1373
108,950
125,1187
92,920
145,446
70,650
53,334
104,820
22,963
75,606
74,1581
50,1547
124,649
87,689
6,699
51,696
29,309
81,727
30,1474
85,1332
69,560
33,193
110,885
56,208
110,1442
119,706
126,1432
11,1081
112,529
40,866
125,1269
4,1630
120,1215
86,1537
132,341
49,450
63,828
11,1369
59,1375
80,1607
21,696
124,828
53,456
83,357
149,1167
32,1355
57,525
116,1276
130,963
50,399
92,689
86,365
61,1328
134,1584
90,320
58,301
91,607
122,1461
129,600
68,1173
70,703
60,859
81,606
63,814
76,163
131,1358
62,780
41,1503
81,1129
39,1467
128,788
137,376
8,1189
131,1395
101,387
25,532
111,1195
139,503
34,721
19,905
81,1141
125,1042
61,1577
52,1628
107,1475
49,1453
102,1026
30,395
37,1410
97,223
118,1062
111,1387
35,663
71,705
61,152
44,1392
135,519
144,1197
87,751
104,940
118,1538
70,1356
110,1196
12,1412
122,1484
30,1028
88,732
54,803
79,1360
93,399
102,507
130,539
66,238
105,886
92,910
9,369
65,1612
124,1220
27,1355
92,1377
2,1187
145,305
40,582
124,707
113,630
41,487
75,175
25,1420
33,972
76,810
60,499
71,232
38,504
64,262
57,808
38,1595
26,1302
36,267
8,697
123,665
70,543
132,770
138,218
88,1150
50,1210
72,176
137,697
14,1530
101,1155
101,556
52,962
91,1118
89,430
3,844
67,861
107,292
56,511
149,440
52,1567
81,1541
115,591
123,1265
59,1183
56,1177
145,698
13,193
18,1136
120,500
15,834
37,1567
133,888
109,1402
122,1168
31,1379
49,1546
64,819
69,176
128,495
132,472
124,300
123,760
141,1056
127,456
8,1114
142,889
44,821
3,201
47,870
120,440
125,404
84,1020
117,587
113,526
16,560
29,1638
56,758
47,927
97,1298
86,1521
66,1130
144,1535
125,1135
3,891
125,450
83,1272
77,664
35,291
95,575
39,1316
25,999
18,684
93,1191
28,1310
137,1328
59,323
146,1391
26,656
110,508
74,1094
118,266
122,158
109,603
74,1184
135,632
21,1248
127,1035
57,1176
20,1004
86,981
39,297
135,152
77,978
7,1599
58,1601
23,691
83,1350
95,904
40,1217
10,345
36,1365
71,925
28,1029
50,655
124,453
99,1479
47,774
50,1047
128,743
33,761
22,1021
127,273
91,262
22,1639
31,1261
114,1436
44,1085
67,1187
88,1038
89,1583
24,311
108,598
113,1368
113,1488
97,1506
70,321
32,448
32,426
25,1556
42,199
42,796
123,1143
55,1464
110,1588
107,401
134,1042
124,722
7,1410
16,1008
4,528
95,1549
70,1091
36,1216
105,660
118,537
117,894
45,259
116,246
24,686
55,201
107,1389
1,1371
49,655
25,624
21,790
149,335
119,768
15,337
65,203
64,722
18,772
94,840
97,797
121,273
126,662
20,1079
99,1613
44,400
103,1580
53,1221
61,298
80,1632
145,296
127,524
84,1530
65,361
16,1466
98,582
9,1324
84,1480
132,851
98,901
88,1098
68,1332
48,593
16,1365
60,739
98,1397
32,1495
140,868
90,849
15,656
29,180
106,204
65,698
81,647
12,627
131,452
44,1227
102,267
50,1233
32,1276
137,811
83,275
138,791
123,1099
107,368
12,1205
124,423
7,188
76,765
102,982
67,1627
22,161
25,1445
119,691
1,214
79,1055
47,1098
111,1074
77,1632
149,1557
76,1128
149,498
87,723
100,395
45,506
34,1014
55,798
118,223
136,1117
10,1429
12,1528
49,995
69,279
87,1212
117,1481
53,492
74,272
42,1336
149,527
118,847
129,1084
93,666
31,1419
20,1477
33,1562
130,1645
125,1239
3,156
11,1190
83,1305
62,919
127,424
41,353
46,389
36,619
49,1570
117,1647
73,594
57,1131
25,1094
140,569
22,855
132,898
73,1176
132,160
112,777
25,1329
67,679
110,651
39,525
149,1418
103,1617
83,1428
128,536
83,1391
43,481
133,1192
80,288
92,1636
90,596
39,1348
99,489
66,335
141,223
11,764
17,443
70,1347
136,669
9,236
43,196
125,1027
27,425
12,1091
54,1620
48,1154
31,509
4,360
103,571
90,316
129,430
119,1448
141,611
112,1068
102,1219
74,216
71,355
54,1396
34,1018
116,1448
111,1550
16,1099
104,1334
26,1174
80,447
67,1572
3,706
41,419
27,1064
40,569
28,597
36,1172
1,1484
98,1574
142,1585
32,316
83,1424
14,233
63,1560
3,1278
70,836
145,214
6,1129
75,1608
39,1477
7,1189
20,564
12,518
135,747
56,276
5,758
92,904
128,1421
147,931
47,757
73,892
17,1052
147,567
146,707
7,614
95,790
58,1509
104,450
107,933
98,1439
1,675
61,1509
105,980
57,178
70,1425
48,1206
33,254
61,660
77,313
24,670
21,587
26,1613
80,1503
76,1220
111,1414
106,1316
136,611
40,924
10,427
120,700
87,1348
108,1596
55,1515
129,878
109,1522
140,1279
81,1238
33,352
76,881
127,1509
142,1457
3,1027
98,1148
100,1396
55,418
80,1154
40,545
124,1269
63,581
56,809
28,1159
79,1481
22,815
26,1561
17,860
41,1364
83,407
65,1290
137,1211
129,398
129,175
9,385
79,887
94,1633
144,408
41,1499
148,413
97,1069
122,1532
53,622
82,598
119,536
88,1485
22,680
94,156
74,899
38,168
116,1057
43,340
59,546
73,686
17,1000
38,837
83,1165
105,1321
87,242
55,454
39,1294
109,1060
147,1350
110,1593
85,1590
141,1458
91,1288
59,374
102,1028
7,1561
29,316
144,997
75,271
15,246
124,428
45,1335
136,1035
63,1124
120,740
81,595
13,1385
69,233
26,1532
113,1233
55,1287
92,249
128,1132
40,588
116,296
102,1172
4,260
118,1032
119,191
33,1460
39,207
64,1469
99,1133
110,1592
41,1251
63,183
104,955
117,1169
23,1388
112,584
91,923
27,1236
124,1637
89,750
114,1404
20,636
83,1153
84,746
4,242
136,1069
81,496
115,204
86,573
81,397
58,1301
66,377
135,1433
82,1645
125,687
112,715
64,622
115,179
103,824
13,741
79,332
135,1223
59,824
2,155
78,1528
25,467
97,848
94,1393
68,1530
38,1433
126,258
61,890
149,854
67,377
48,567
90,1533
54,500
52,550
58,1199
35,356
122,1381
135,532
85,1574
21,971
98,568
112,196
75,698
112,1119
83,461
64,1324
43,293
68,555
67,340
134,1634
121,209
26,1297
118,965
16,1428
109,1104
36,852
41,1643
52,1046
90,666
134,1551
89,490
145,1120
13,1623
113,1397
148,1555
17,1096
148,324
142,1481
147,169
56,1385
113,1173
80,1193
51,975
138,546
74,678
71,1256
137,1148
119,1403
131,1224
138,197
85,638
25,466
136,1219
3,1474
11,1305
91,671
58,415
144,1143
68,607
11,356
140,907
69,589
108,370
57,1233
19,1449
125,927
1,1042
148,397
17,1122
31,155
96,1138
78,1391
57,194
50,167
139,1108
148,862
140,808
26,650
116,547
87,424
49,815
39,1580
88,590
53,952
46,1503
140,1537
61,1064
47,228
107,1395
73,762
77,814
126,153
99,386
106,1513
40,1542
94,1362
104,456
120,464
21,765
67,692
114,1399
42,1432
93,836
143,1112
121,1585
12,1540
81,1460
31,533
61,990
4,423
7,842
136,1447
66,393
75,1072
42,1464
60,1371
115,322
77,609
1,930
122,801
148,940
95,522
36,1078
3,352
115,185
77,1285
47,1322
53,297
3,1164
125,918
144,1486
133,1383
40,244
23,1010
45,526
147,364
16,1349
98,1539
43,531
138,1119
52,1274
6,943
99,455
140,1405
4,848
31,924
103,1100
88,569
26,1643
140,556
83,489
2,511
75,392
128,232
47,535
103,505
17,1493
129,1518
6,1285
72,1240
61,1244
147,1216
9,713
54,1527
117,655
117,1112
132,924
56,1512
114,821
56,1327
66,1511
82,1418
108,510
60,455
77,849
51,1264
81,967
16,1568
13,1483
82,648
72,673
124,430
25,628
125,1165
47,1526
58,771
56,1110
44,461
48,1488
34,1542
86,1133
20,423
122,177
54,1633
35,829
108,1354
59,403
96,447
73,792
47,613
122,785
114,703
104,366
43,1109
141,987
35,1236
69,1401
113,1033
10,1589
143,268
43,1487
82,720
83,844
41,782
1,792
8,491
19,1336
86,195
28,1073
33,646
31,1075
6,1065
48,313
20,588
110,298
66,251
62,665
70,301
144,1087
132,431
32,1403
85,1468
137,962
133,1594
