Left,Right
313,81
802,39
1481,70
1074,80
1588,101
576,59
314,114
1066,116
405,22
1486,95
1631,62
263,82
906,77
1560,6
935,84
1641,27
845,36
456,78
924,11
1581,88
1088,114
1476,109
294,94
1012,53
848,34
560,116
963,86
1074,31
580,14
935,141
494,122
288,125
1394,99
1541,79
267,136
981,104
874,123
604,94
593,98
1273,25
771,124
1231,123
251,71
943,147
694,5
696,89
185,21
168,136
584,93
1649,133
644,121
918,141
1574,47
193,15
1246,119
887,84
521,8
846,149
562,87
1639,77
345,81
1083,22
679,61
1606,104
889,72
1609,88
1243,29
1368,149
1306,18
1188,40
1339,134
926,7
1028,100
1311,86
385,86
180,91
365,96
708,39
388,120
1058,33
1163,105
1289,131
1408,81
1643,34
1386,123
992,33
529,14
867,11
1015,34
1256,47
653,87
1529,133
598,115
1175,72
1379,5
630,146
412,127
1622,17
944,94
435,120
1629,39
367,142
990,4
364,87
1156,43
1535,61
1634,16
1512,82
702,24
371,19
1086,149
1163,61
831,97
1096,88
1408,20
580,87
230,142
1631,102
190,147
1008,111
1278,55
789,130
705,85
850,92
930,125
304,3
1562,81
1045,1
295,27
1429,85
1025,24
1279,50
1087,138
1469,2
159,66
991,66
993,115
934,10
1101,91
561,7
507,149
592,122
491,49
1403,89
1639,41
1192,69
1023,101
1367,112
830,9
210,35
585,48
878,14
1621,103
207,111
213,15
1126,31
791,71
1131,111
1405,103
648,82
222,117
1189,101
546,44
1137,47
1139,59
478,18
480,34
912,60
1406,56
249,113
706,7
1026,60
259,145
561,89
319,97
1420,137
523,129
460,33
993,39
845,120
399,11
1133,36
242,7
995,58
800,144
994,17
543,134
877,95
273,134
1625,32
1308,28
1253,105
225,17
1615,149
1421,33
223,51
1233,139
1108,56
512,71
553,105
779,130
927,121
1076,11
234,98
1151,54
1385,148
922,50
1221,51
1322,46
518,121
1149,122
1065,102
1186,78
867,18
1472,136
266,136
807,141
1330,73
590,44
684,70
1126,77
934,9
1468,111
297,94
1139,119
1453,39
507,42
458,40
887,50
1069,110
610,63
1516,29
653,100
1012,144
1414,145
166,9
566,17
538,127
1456,91
1052,140
1335,136
963,42
254,46
1495,46
239,103
724,82
1531,56
936,3
1321,20
1103,75
801,118
167,132
784,148
526,73
1440,7
371,31
880,121
338,45
1353,25
287,45
866,114
1031,40
908,33
669,24
1025,68
542,49
1281,89
206,64
331,141
205,85
1569,121
644,83
670,38
192,122
231,66
692,138
522,47
579,79
909,104
887,137
1569,115
519,95
753,147
320,129
1412,2
1276,115
1440,110
1122,4
473,47
1040,24
174,112
1369,99
583,141
1300,58
1570,132
1077,63
649,19
1155,122
550,145
267,127
897,17
1608,23
1155,89
537,128
195,135
1387,101
644,5
585,90
383,44
834,90
433,68
560,9
1049,76
1242,146
1378,108
1473,87
418,146
1202,98
1438,47
728,48
334,132
789,126
621,9
1481,102
558,90
1502,1
1386,81
442,91
552,11
664,88
1649,36
987,87
966,140
902,83
1171,120
278,9
282,67
420,89
578,59
180,49
1302,145
992,78
247,57
757,138
437,124
1154,11
1646,40
618,139
1618,79
1370,64
611,27
690,10
815,98
695,149
1160,136
1095,44
553,63
577,57
1342,29
1177,129
756,14
377,65
1275,122
479,52
1492,140
378,131
216,51
1118,85
969,12
977,41
1487,17
444,133
257,87
838,99
1233,125
949,5
565,119
595,22
341,109
1135,109
560,24
1263,40
272,60
565,24
1402,89
387,99
956,103
358,28
1549,62
256,49
1553,5
1205,74
803,91
667,67
1540,127
1506,90
692,146
491,142
358,78
617,92
1325,48
838,71
284,50
1373,122
1533,32
321,22
1066,140
1084,82
1402,65
1188,118
1586,36
753,106
164,133
1075,38
433,123
508,18
291,79
1133,122
434,102
946,96
513,53
375,81
1246,51
274,143
208,23
245,104
1383,118
803,56
1046,120
243,1
162,110
695,88
317,90
785,20
1598,143
1502,40
912,90
788,37
1012,16
479,108
1422,75
896,112
1168,111
251,34
1421,58
656,96
535,143
535,105
976,101
155,120
1150,101
1444,35
1210,49
1013,128
961,129
645,118
1625,89
468,56
593,6
660,135
308,71
245,34
1130,22
433,111
280,61
947,30
826,62
1471,73
1228,93
760,101
757,48
950,32
517,141
507,43
1160,125
994,42
1522,5
362,116
812,43
1612,146
162,144
346,18
1350,40
464,74
866,140
278,122
1575,52
1237,1
1323,139
799,58
914,87
1182,109
1312,101
1394,138
1269,71
630,126
1060,86
401,24
535,12
422,91
194,64
1646,6
896,145
186,125
939,13
1229,53
578,30
728,29
982,56
278,124
1281,30
1083,92
761,126
307,63
890,77
401,108
1558,25
1509,85
1341,32
1476,68
1172,98
941,107
900,2
1621,30
209,24
1336,97
913,129
1290,64
651,58
1519,10
907,136
267,126
1193,24
461,82
785,28
524,146
1595,97
1129,69
891,98
206,36
678,26
513,29
1646,25
512,122
715,78
638,9
800,43
1433,56
1180,83
822,54
964,107
947,133
1010,84
1055,23
529,99
1340,121
766,130
169,140
1559,75
1351,81
906,40
277,101
1362,52
1234,104
359,114
1386,57
1189,33
717,104
734,67
1132,128
249,87
498,68
490,14
1279,129
1130,123
1246,86
982,36
1207,45
1340,74
730,97
1446,58
849,18
1011,149
611,95
1549,12
667,2
411,145
1167,131
415,72
866,55
1534,44
1018,103
240,102
1339,133
168,75
896,107
807,77
1430,96
697,7
165,82
1635,125
838,12
232,40
695,52
720,54
701,133
433,26
181,81
1094,22
1249,15
548,7
523,27
796,36
551,6
339,87
1060,37
1194,33
1051,93
632,4
1222,8
819,97
1405,94
703,1
1043,33
1216,53
648,45
191,139
1362,57
1343,147
755,3
1194,54
813,66
957,12
1244,59
298,17
567,55
1511,95
570,77
1128,8
1375,127
906,31
1588,21
377,136
1392,33
717,18
670,119
380,41
325,137
693,101
1639,21
396,95
649,48
1632,93
501,100
1106,81
787,76
779,94
699,120
436,5
791,122
308,2
1502,112
701,79
297,3
407,81
1143,97
1251,43
1628,21
430,9
1276,31
1473,62
275,52
1589,142
1099,36
1558,2
1170,63
484,92
1250,82
1174,24
1430,146
1404,120
1405,35
662,98
615,23
1267,128
661,84
156,126
1352,149
921,134
630,143
535,41
857,23
1061,18
1255,65
704,6
1335,85
1617,73
1121,76
960,143
756,122
290,28
1587,118
963,28
963,50
1077,116
1506,22
804,51
579,133
521,123
1489,50
869,44
938,47
908,95
1456,111
975,125
1257,74
905,101
1437,22
1625,76
198,59
1216,112
244,42
903,29
344,88
441,84
1063,28
930,59
279,124
1124,102
1122,52
183,77
772,69
447,96
743,74
542,121
474,61
958,69
1293,1
1057,87
494,125
1305,76
883,126
646,41
1637,111
601,43
1238,126
270,136
819,118
673,103
359,47
233,58
1138,76
933,24
732,71
1623,21
533,123
1599,143
204,66
587,18
1576,81
438,39
1239,49
179,7
1500,30
1238,25
1082,23
532,92
922,42
465,57
1605,16
617,77
1244,135
821,120
248,52
1075,120
1230,107
679,76
1323,30
566,133
185,17
986,139
1510,38
1005,43
399,129
423,83
813,63
707,116
922,119
385,141
1358,9
971,47
236,32
1594,141
207,34
413,114
970,91
1128,66
517,18
1475,70
1216,113
1288,80
982,105
1209,116
1417,113
1114,98
680,35
179,7
1338,89
1588,55
197,36
371,123
1384,39
1100,92
355,3
229,111
438,17
566,62
1331,120
1347,16
457,53
256,43
295,1
560,65
692,33
879,8
1566,124
1527,4
1077,147
280,17
766,57
176,111
1300,90
701,20
979,44
740,111
842,28
1632,44
223,71
427,78
893,49
410,81
429,118
558,65
1060,70
356,138
981,66
705,54
1125,141
1304,105
1534,16
1093,110
650,144
306,11
1342,109
526,23
1050,127
1262,23
248,80
1160,15
175,104
1326,43
994,97
1128,28
446,9
721,129
692,87
1268,95
796,140
1372,137
964,131
1616,27
975,119
1219,37
334,93
569,93
1542,146
602,45
1016,120
587,129
216,77
759,3
532,92
935,19
182,49
553,138
500,92
1481,26
934,101
944,67
1416,111
841,34
576,39
1093,139
1641,101
764,144
1213,38
1378,80
790,109
1618,91
309,103
1611,115
562,38
575,30
816,46
1253,70
772,90
231,137
1460,113
813,56
1469,40
210,52
879,143
816,130
684,8
1103,4
1360,14
851,96
760,60
1580,145
1057,140
230,65
1391,67
1128,10
858,6
703,33
430,122
958,51
813,119
262,71
175,104
1239,34
486,133
1183,24
754,77
627,79
1286,51
1226,104
193,27
552,78
1453,51
326,90
1326,82
1578,60
1335,54
393,88
736,131
585,23
1436,82
1294,132
1610,136
1633,78
673,73
185,34
590,106
914,143
649,29
445,115
600,103
921,109
1647,59
382,144
1353,4
1182,29
1245,118
1335,86
188,28
1373,65
264,72
1611,95
1536,16
171,45
876,86
439,94
1243,29
1121,50
209,133
208,136
1289,99
1477,8
1087,34
491,121
1244,126
1085,16
1548,53
848,143
903,57
681,58
1060,19
489,75
1013,97
541,107
655,22
1595,64
774,29
1579,85
755,63
1344,74
1622,15
1106,117
1497,78
274,56
1422,86
1522,1
167,139
719,15
999,9
1454,22
1546,126
1600,115
548,71
668,115
1396,98
860,17
1395,38
1291,43
1300,82
1289,82
194,43
411,49
430,106
167,57
280,98
163,112
1380,41
1122,46
1012,101
248,36
1214,35
817,60
1614,18
952,1
1361,78
950,50
918,71
420,31
1427,146
460,24
1352,35
1101,133
1354,146
662,148
469,58
1302,68
1259,146
765,94
457,116
1587,45
1485,116
198,8
1046,148
1002,75
561,110
1294,19
979,63
1373,30
232,94
588,34
526,27
813,102
1524,58
373,6
1055,142
366,17
572,89
961,87
1361,108
1599,88
876,32
894,73
325,143
589,113
938,30
991,112
1586,102
355,61
650,91
1207,2
924,43
443,20
1269,49
1064,113
970,18
771,101
332,9
286,103
1170,43
819,148
1461,29
1120,66
1202,116
911,7
644,64
562,7
1297,120
698,101
330,147
317,79
999,56
902,5
354,46
257,26
1211,42
297,6
305,31
711,77
794,65
959,58
1463,4
1589,83
1407,59
912,63
973,78
1643,72
1424,19
503,24
1114,136
387,64
1219,128
383,11
215,39
577,47
1496,121
1472,127
617,27
772,47
1291,130
297,32
683,8
856,62
917,6
490,56
364,21
1373,32
1507,19
943,119
671,37
532,102
586,117
319,91
1396,35
1234,7
1166,86
180,116
288,112
1266,54
205,104
1355,10
725,49
209,64
1212,42
422,108
712,137
1511,141
833,81
1504,74
349,144
880,109
1537,61
1416,89
729,64
1169,142
573,33
348,149
741,77
1113,46
479,123
506,49
477,35
151,49
646,55
744,34
161,104
562,44
301,13
1588,19
1245,148
408,71
1580,14
1248,113
1451,30
1504,39
384,3
1041,115
1137,60
703,17
388,103
263,83
230,26
370,21
169,43
1497,103
420,86
1104,127
628,42
402,75
264,102
1121,20
530,48
915,19
984,137
1239,81
270,100
1126,86
713,122
486,25
610,4
363,129
1055,93
1136,86
796,143
650,136
428,140
850,121
1154,86
1184,56
689,46
853,56
625,13
453,58
264,78
368,114
1260,56
1189,140
378,46
859,66
1281,24
921,29
476,19
1089,111
1123,72
805,16
461,53
457,91
302,78
576,15
1395,101
1462,143
410,144
1495,41
157,17
1067,64
597,101
861,47
997,55
1099,31
1208,105
291,47
870,45
158,137
669,43
967,91
871,75
576,105
741,129
1478,115
545,38
1373,140
1044,16
469,100
1477,67
396,142
1266,77
321,90
1129,21
1046,52
194,40
1377,124
501,118
508,98
330,63
1062,143
483,6
920,135
1093,107
893,110
1195,59
1370,114
1639,50
1316,22
158,139
911,46
731,67
1247,41
876,146
496,39
903,69
1606,45
156,49
1480,95
440,60
1439,94
273,147
1243,61
298,62
1512,20
736,83
1441,8
1049,81
1143,73
1043,68
1088,18
1417,43
530,89
1359,48
608,70
1439,111
931,90
1060,147
664,83
1646,149
1206,139
1141,102
727,136
370,101
1374,139
1641,57
1192,92
377,48
307,97
1217,45
964,108
584,46
894,19
979,34
193,143
1294,147
520,76
618,127
536,142
1089,37
176,124
467,141
1579,43
637,38
1428,128
676,47
1420,61
778,55
277,31
1170,101
475,124
822,55
541,70
842,75
457,43
1543,106
821,76
995,47
1390,64
1285,116
882,107
163,21
854,67
1375,99
1229,53
1088,14
684,13
441,49
1315,26
656,141
1186,3
533,40
790,94
1029,114
990,95
283,48
1027,26
844,69
223,30
835,39
954,23
862,124
1010,37
1198,132
1420,113
218,8
835,78
730,142
667,12
1428,126
400,17
1104,124
789,61
189,94
1065,25
1618,125
620,62
988,41
1132,17
545,26
1068,38
713,13
1541,85
1464,82
251,35
623,77
1550,50
389,4
1377,77
153,19
1032,113
1201,42
1060,62
394,137
463,60
448,57
1185,57
1598,68
529,139
1363,57
228,59
202,4
1088,58
1416,13
814,73
1499,122
596,92
1326,15
1323,65
631,122
386,28
604,56
453,101
183,35
923,42
1350,128
738,72
308,64
1566,36
796,54
396,1
857,7
1084,119
1593,44
1465,37
1245,102
807,17
1523,107
997,147
873,111
614,41
1545,144
620,8
638,50
1137,125
451,66
1345,147
1553,66
294,85
1556,131
748,121
445,55
680,58
1384,127
914,84
1364,25
1604,45
978,123
402,7
982,36
617,99
366,126
515,12
1103,72
281,35
231,76
1048,117
979,115
251,108
240,15
382,99
1460,77
260,22
930,116
1534,34
341,113
1387,79
1393,90
1390,90
690,73
1171,47
762,51
629,30
1091,74
946,9
601,49
366,17
836,55
998,81
158,96
955,102
323,100
1559,10
1481,10
1607,124
1427,52
1144,47
1226,144
737,15
1131,109
872,123
1547,5
1164,16
413,143
626,107
1247,131
214,34
408,136
536,27
579,141
210,65
735,105
1262,48
1253,148
709,60
272,17
444,83
188,43
1291,117
473,57
1082,119
1009,29
613,58
1309,36
1596,120
1611,20
541,3
316,124
1616,147
622,32
682,13
913,58
439,149
970,66
463,75
1556,56
880,144
1577,117
1278,75
1248,116
813,13
204,25
500,58
220,132
380,110
470,79
317,138
611,27
398,132
559,112
1121,97
946,141
1209,146
1541,92
1061,108
255,113
372,6
1437,45
503,4
544,19
1165,46
308,116
1393,147
1522,24
1451,148
540,114
429,88
388,93
1470,141
765,63
372,95
1388,67
798,39
1353,14
592,134
683,95
1566,19
542,148
906,102
1331,49
505,58
1497,11
1157,72
602,121
909,66
290,97
1267,127
812,56
1206,7
293,8
398,25
1171,5
449,113
1572,80
762,101
958,58
1075,43
828,13
1634,24
1374,33
528,95
1058,55
1099,85
209,81
1480,5
365,21
1072,15
1213,105
703,75
189,113
761,40
1013,21
729,9
1054,119
1593,108
861,12
831,118
1071,2
812,140
1506,106
1580,111
417,1
1557,4
436,19
1036,48
1299,50
627,7
460,94
1532,32
1012,7
1483,58
1013,148
528,13
1141,122
556,5
1643,94
185,119
478,70
1330,93
1118,79
1128,137
648,24
1402,17
395,138
416,86
1567,84
567,141
211,50
892,77
1470,111
1057,49
1427,8
412,66
1525,6
232,115
1150,124
1443,21
1146,92
352,57
436,139
188,120
1018,27
1149,72
1214,22
288,144
401,15
902,31
457,67
561,4
1280,8
763,46
908,89
580,95
1450,70
1428,53
1259,41
1196,113
435,104
1576,97
1199,103
645,141
1452,105
167,107
385,92
255,91
1190,135
1223,34
251,119
1255,95
167,110
1072,92
512,19
1583,46
1248,114
406,103
243,145
1530,137
1101,36
1223,134
418,101
1324,64
299,135
1036,30
1525,19
201,19
493,57
1564,5
1111,50
496,11
245,55
375,145
366,113
1244,47
759,147
597,54
737,84
152,104
1026,84
988,71
765,28
1038,120
309,96
1407,99
402,18
600,99
1341,149
452,24
199,127
982,10
511,119
1026,31
1395,9
391,115
1550,88
845,86
196,50
1648,66
1424,21
582,52
193,121
581,67
956,12
1004,4
558,25
741,40
363,13
1271,54
380,60
1468,136
920,115
883,140
546,99
794,92
1220,54
1021,1
1498,30
402,143
233,142
1064,3
1396,129
320,54
1203,50
716,37
884,8
749,116
1459,3
312,47
1085,30
177,98
1574,124
250,82
1281,7
1146,117
1599,148
617,146
1487,17
1121,135
1502,80
911,131
476,112
889,117
1643,75
1641,97
1570,3
1517,42
1575,56
740,105
1170,60
964,66
335,8
1101,140
1186,13
934,55
1533,14
924,142
1044,143
951,99
845,145
388,49
261,89
855,102
259,121
389,30
789,143
1005,104
1607,14
1339,71
970,138
1284,117
1526,51
607,49
343,12
448,41
744,92
1050,6
803,79
262,142
1214,102
1633,48
198,86
252,68
958,143
421,28
627,96
428,35
1319,127
160,46
865,17
1593,117
306,86
764,31
686,78
223,43
1176,66
1539,70
1442,34
300,19
1269,19
1127,50
270,40
1592,27
1576,73
1432,110
1068,48
285,107
1368,50
972,99
1334,21
472,44
926,1
1103,51
392,7
403,143
1517,121
844,70
996,117
556,49
1275,80
641,90
541,66
1505,111
265,78
1434,24
977,75
1117,29
1289,24
1259,144
1615,118
1294,21
1053,58
470,136
192,59
338,140
1289,38
1218,49
1479,78
1228,128
1111,89
469,24
485,142
574,74
1506,107
1500,7
610,58
324,114
195,142
1312,94
428,12
1271,26
450,38
208,45
825,55
813,112
781,40
778,30
659,81
746,139
397,55
1247,39
705,52
721,60
577,16
572,144
1491,149
1405,62
809,93
332,90
1540,96
505,116
466,88
1483,4
1354,98
880,137
775,90
1206,39
1615,48
227,65
542,117
1571,8
523,84
571,126
415,91
882,9
345,2
353,26
1108,26
846,71
1512,53
1447,30
244,45
1081,41
496,92
1500,146
1454,98
194,51
1412,12
1565,46
1165,49
1308,109
589,79
1168,53
588,47
1639,21
983,9
266,38
1043,99
1096,116
211,94
1036,61
1441,125
1428,122
1618,79
889,143
827,41
1471,101
1023,7
972,144
1469,61
962,74
1113,55
180,56
203,77
484,119
942,33
1543,97
313,96
468,89
225,116
683,87
1452,127
278,9
809,133
851,59
616,140
1595,120
1449,122
347,57
1498,63
808,12
1514,7
1052,38
423,5
1582,65
465,59
1134,55
663,8
229,78
178,131
632,18
1163,111
681,123
744,19
872,119
323,74
230,130
1288,27
665,83
327,104
482,80
1089,22
1089,28
1278,48
439,70
365,121
488,117
278,61
1382,20
1420,14
699,25
1345,11
513,70
650,50
1352,109
314,90
252,100
1629,142
827,122
1251,118
1163,96
922,101
1448,15
194,120
399,77
1372,85
1241,71
1251,100
1331,39
620,1
1004,27
1405,145
912,96
903,135
1422,14
1481,77
1421,88
405,132
1536,28
1110,55
1176,114
423,96
769,22
1633,23
238,53
323,112
714,112
725,79
198,50
448,42
1164,53
236,87
157,112
658,28
341,123
1080,128
563,149
761,62
296,90
572,99
1233,106
275,121
1451,107
768,34
772,24
1317,13
1333,50
716,62
1235,86
602,97
807,64
496,28
1321,77
960,2
343,84
469,13
350,57
1120,123
508,78
593,79
232,128
666,50
151,56
467,133
1134,34
1355,43
1166,7
901,124
546,88
1057,54
803,88
1573,107
1629,139
289,77
853,64
1251,8
417,13
828,91
377,124
1559,26
1050,112
1026,9
994,2
1430,8
1137,117
1503,42
662,81
515,142
427,64
772,145
284,86
883,87
282,95
1539,14
1011,65
238,72
986,66
1249,16
1044,88
851,94
1350,92
1531,39
1003,7
1546,17
492,128
853,92
446,79
931,97
1365,77
826,96
354,53
1225,147
641,122
1097,24
699,118
307,110
328,117
1616,15
1472,54
953,76
1020,148
326,127
162,78
622,71
570,103
1180,9
351,29
993,46
1572,114
1181,30
1136,115
1099,30
793,72
1488,52
985,148
922,97
1481,122
1632,136
1024,143
565,145
1571,121
218,135
1477,115
560,66
707,30
1113,54
1227,65
433,68
980,125
1639,126
467,87
464,94
717,69
799,12
1462,29
1198,13
477,104
1027,44
955,35
1046,30
527,86
1625,81
999,144
336,21
573,71
1603,52
1609,149
1362,56
453,104
602,112
1368,92
679,51
171,68
1413,35
1324,138
1331,69
940,76
1244,149
661,122
572,18
1407,32
1248,50
626,93
1647,97
260,55
1051,88
571,16
1550,26
622,85
585,77
1177,148
155,10
647,76
181,33
990,140
780,100
794,51
1082,18
986,40
702,7
599,87
1372,8
552,123
743,130
1122,80
743,114
1037,116
1534,77
834,40
1180,48
761,72
338,29
1208,138
628,35
1004,16
869,21
703,86
419,98
1514,16
580,119
802,74
1298,45
1094,125
1109,50
684,36
270,49
1402,51
378,129
1383,74
828,101
993,14
1098,61
449,136
311,12
433,89
1483,74
647,129
611,24
1495,147
1566,136
1506,143
527,13
228,89
1296,46
820,82
1299,116
225,28
1248,93
1072,33
1092,40
1437,148
824,6
1200,127
743,121
666,63
820,120
742,89
508,34
875,52
1566,94
1390,46
1028,69
1412,17
1622,16
537,66
752,5
226,48
687,57
396,51
698,9
386,19
1220,149
1432,25
686,3
1218,89
824,97
830,103
232,111
1260,77
1037,71
537,51
1255,84
1495,88
1612,116
215,14
1622,131
1383,103
1285,82
766,12
290,30
707,33
956,58
435,120
247,26
418,141
861,44
913,29
1365,104
1439,119
1253,137
1050,44
1186,95
327,46
1043,148
1309,93
948,44
1563,114
1411,74
680,25
1474,106
170,13
1380,70
225,87
368,64
262,26
1470,139
737,21
570,4
1114,134
1161,16
1583,124
874,74
1122,127
745,38
721,139
605,41
1062,118
574,38
688,95
1476,86
1627,146
1169,9
1137,13
1053,68
947,19
972,73
723,111
403,28
740,103
174,10
1507,67
803,42
512,132
1052,15
1355,93
1511,19
1461,37
888,139
313,140
434,96
841,7
1206,24
1025,44
1185,1
1182,52
1548,10
441,72
528,14
1329,80
733,67
710,137
724,27
1265,42
950,91
958,24
1529,145
558,31
1091,24
1453,106
1070,89
504,131
774,142
682,100
970,116
1374,143
1133,57
361,37
560,88
1367,40
477,76
1158,11
1613,35
1512,130
664,29
1146,22
833,145
603,48
851,43
1115,105
1502,67
1374,27
1610,74
1530,140
786,23
595,97
168,43
642,9
244,74
1019,47
432,108
1284,17
705,125
400,95
1636,122
612,45
814,67
1642,110
449,136
275,113
245,105
228,9
506,86
1354,9
802,136
963,104
584,51
884,67
1588,13
1481,96
1266,50
1537,27
910,104
717,51
1456,97
1301,72
1113,64
439,94
1234,121
761,114
1489,93
1035,128
1284,59
1570,9
179,37
1364,57
1507,149
739,134
1400,31
1228,27
563,8
1191,2
775,37
676,105
472,21
830,70
1496,39
777,144
889,106
347,81
532,36
1037,121
405,141
432,108
678,115
1578,67
1597,90
827,107
1509,29
1581,147
1291,139
666,79
1499,63
296,148
1093,12
176,13
967,128
1445,52
1587,130
451,7
301,50
1274,131
1577,17
1072,128
217,127
941,116
919,18
775,56
558,96
390,60
294,79
670,110
1000,83
502,8
1334,28
1330,131
588,28
