Left,Right
64,1344
28,1141
55,735
60,1467
20,1002
47,665
80,1082
98,1010
79,1142
31,1116
80,749
78,185
12,291
111,1290
70,585
122,405
128,868
22,549
76,870
29,275
47,697
55,1287
94,1087
22,249
86,1072
41,1295
58,1254
89,720
2,1017
70,1537
23,475
52,984
96,551
85,406
86,215
95,1197
52,885
54,1095
10,410
144,1283
145,1551
5,662
126,318
90,534
47,1160
5,1258
135,572
114,1089
59,994
102,409
70,505
31,1057
15,1171
2,1608
27,422
48,1032
84,930
15,1218
45,297
136,368
4,1391
140,1243
134,797
43,665
10,162
84,1095
134,1213
109,1289
68,205
11,275
40,702
98,1228
74,634
33,552
46,1527
136,674
62,212
12,749
111,829
99,954
16,1283
76,225
110,1534
75,349
121,1204
43,1363
138,249
98,714
35,1485
87,1182
94,240
53,575
92,1395
73,1108
121,774
53,1358
106,523
114,1262
63,1346
32,408
42,1388
4,1630
116,757
142,1476
42,1546
131,776
90,1331
36,1349
5,1218
9,1155
10,1296
87,1471
24,1337
77,1366
61,1244
3,1153
76,1522
42,172
94,1158
58,594
128,1213
11,224
89,948
36,1512
41,1324
111,1552
127,1097
74,1169
135,414
1,927
136,1265
126,450
65,1404
39,629
5,1218
1,1604
46,505
127,1003
20,738
50,1244
115,1495
25,924
84,936
139,314
91,431
10,498
97,809
78,512
127,974
12,1198
119,1400
141,1420
30,879
147,1329
122,359
121,1423
148,713
143,1559
65,1098
132,810
32,409
99,169
30,1081
33,1190
16,1372
51,1339
100,727
54,833
17,952
133,1033
76,710
133,1191
107,282
58,340
117,664
97,221
36,1114
60,925
75,494
132,1390
16,1288
23,1350
39,693
33,977
115,567
127,971
37,1428
125,173
18,597
88,965
117,1581
7,432
24,839
47,1127
76,924
122,1350
117,1136
10,1413
28,186
132,304
113,699
60,1432
72,537
3,789
106,1169
131,874
138,1198
59,927
116,463
143,1366
20,1362
102,1590
31,650
125,1170
29,1154
39,479
136,202
131,641
129,606
128,913
3,981
20,429
54,1131
135,1413
74,331
91,1163
134,406
37,1572
59,393
16,1068
65,1224
147,1597
95,996
114,163
5,787
91,1238
60,569
110,434
142,645
145,1060
7,1618
9,169
143,649
149,448
147,1644
101,449
125,1115
112,408
27,753
40,645
15,1230
59,805
111,837
149,764
11,1521
133,1632
62,1630
15,1443
103,343
113,228
132,758
72,658
138,957
65,1019
142,1193
57,535
93,804
52,1208
6,1477
138,766
129,523
44,612
39,1293
77,908
38,1229
58,247
98,697
146,515
119,751
69,609
93,856
14,465
65,789
52,1482
24,1267
80,430
93,1250
59,505
120,1270
57,1425
51,1302
20,806
147,1494
18,302
38,1494
59,1082
27,923
27,888
64,1016
129,822
103,409
77,1240
25,520
12,240
136,557
131,1065
34,1295
123,837
54,1339
40,351
76,249
109,162
88,1172
60,553
92,924
1,220
72,618
18,598
35,948
104,574
58,859
69,1359
18,1162
2,754
28,714
26,845
132,429
6,411
130,1165
55,1092
140,929
39,459
43,234
137,1220
144,543
87,928
112,1036
144,1273
59,556
46,963
13,581
47,747
112,1635
134,1096
131,646
27,1570
143,311
121,259
9,286
42,1068
76,1183
53,358
91,791
120,165
22,1283
122,1420
37,196
28,289
50,1182
125,229
4,1568
12,1005
33,832
107,1558
147,1083
50,432
79,235
67,1624
61,1276
59,1208
105,912
130,511
105,883
86,1249
56,441
21,1425
97,837
35,1551
6,721
99,451
56,621
148,887
48,1349
99,1004
108,273
13,802
44,909
68,869
50,1306
73,1402
51,639
50,422
142,299
78,1627
69,1625
25,869
87,1625
87,566
18,791
146,355
82,346
49,1204
39,650
12,933
29,1321
63,167
29,510
18,1564
119,457
18,1453
53,1628
21,154
82,243
16,1141
19,535
90,1525
144,1358
59,839
114,547
103,407
31,407
29,1180
54,1249
125,539
12,1633
81,726
28,1468
11,388
42,1394
46,617
68,198
77,458
106,470
23,652
105,1492
94,504
69,1439
136,1457
71,988
112,238
99,500
68,824
34,819
63,1254
63,1639
54,904
44,608
30,1086
103,491
67,1400
133,1045
114,263
114,947
123,1196
89,472
110,769
147,818
139,1406
98,716
44,1015
80,1596
21,363
134,777
87,673
128,1561
84,423
41,626
24,1217
33,1117
5,282
143,1632
147,1084
86,1493
11,1607
146,1599
92,791
34,207
64,369
36,783
37,953
49,1478
5,1516
9,1575
6,228
19,1564
19,350
119,237
67,1050
123,1286
149,237
117,794
101,1140
117,642
138,702
91,736
33,1094
74,1183
46,416
37,878
148,1532
141,450
126,412
37,1286
25,748
34,1427
1,1159
90,394
137,384
133,1391
31,157
118,1631
14,1517
131,797
63,1153
145,819
121,1563
137,528
55,536
143,338
24,1269
57,233
73,931
64,529
142,523
112,159
15,1360
53,1106
103,521
24,470
131,1155
73,1379
19,926
147,1154
88,1523
90,1195
49,999
32,1072
92,484
37,716
146,296
29,1034
12,251
23,1176
32,449
78,1476
134,467
81,910
99,221
23,654
62,517
149,1221
144,1454
32,732
12,478
121,620
79,1215
124,1633
31,1627
148,1201
97,225
49,1152
101,1162
40,1416
56,158
35,1356
97,561
40,382
99,568
91,959
119,379
43,975
57,965
65,1461
117,427
43,392
98,1482
21,470
36,1099
43,508
39,354
89,1610
2,877
20,871
63,564
7,1628
141,583
102,257
89,1556
28,565
106,1157
61,251
78,452
84,566
91,624
96,326
141,788
79,502
114,562
24,593
11,570
29,893
103,382
114,350
18,1530
117,759
28,252
120,781
57,164
5,312
87,886
108,162
111,1400
78,1239
101,1137
114,1361
21,1434
89,1234
95,246
123,446
15,1087
116,850
132,1503
67,1206
44,913
108,1364
133,360
89,910
115,1167
136,1550
68,1614
21,1155
51,330
116,1589
87,175
46,1312
139,805
133,706
140,652
117,792
126,1096
46,175
39,1419
93,1139
59,1216
106,910
95,1096
73,1525
63,466
141,868
65,367
14,644
127,787
135,180
104,220
19,1115
123,407
81,594
55,1573
30,521
13,1154
134,581
133,1257
18,827
4,1393
7,871
29,385
21,660
83,370
118,1633
57,1237
135,626
55,1461
71,348
32,404
8,947
110,200
136,831
134,262
38,1468
98,872
34,1544
139,1233
93,180
99,1358
101,904
25,719
66,1421
34,1101
134,1241
9,225
63,1523
47,1170
74,948
35,1455
115,1240
11,1596
75,1096
53,913
35,408
120,1184
124,1073
35,1104
139,322
82,382
3,1058
44,825
137,393
79,418
113,1336
63,1474
86,930
78,1400
139,176
6,161
76,313
111,1081
23,1626
101,1241
9,1453
29,858
85,1071
28,997
74,1358
99,1410
65,1397
143,216
130,1086
60,1431
67,691
2,1576
21,874
7,1240
94,1425
58,217
63,1569
148,1584
71,1250
19,1537
49,575
44,1631
48,492
137,552
134,302
89,514
113,564
57,524
88,1509
108,552
8,964
25,167
121,558
81,262
48,550
90,411
94,836
47,1153
55,1434
90,1409
121,1282
60,1639
149,1459
79,271
141,1097
139,1467
134,484
96,1602
96,1398
126,988
78,1342
75,411
73,151
85,527
60,408
20,1486
62,1443
97,456
1,316
49,612
42,1461
112,195
103,806
113,1302
38,403
61,858
44,354
17,184
84,1245
29,1406
107,249
106,462
23,1444
124,1333
19,627
11,1583
105,1646
100,751
82,1355
128,1048
10,549
77,1051
42,1307
16,756
131,669
37,992
38,531
135,1275
59,1592
66,210
31,886
1,1248
37,1117
63,605
116,1436
8,1058
148,1285
68,370
46,618
27,700
80,532
84,1400
43,1206
125,315
97,1350
147,452
144,1184
86,194
40,916
66,1570
110,1472
92,240
80,1451
130,279
121,484
36,717
81,1144
15,245
42,241
68,1349
120,397
147,1552
105,310
142,770
55,1332
82,1272
113,367
128,404
110,625
74,1401
48,611
9,464
90,1400
11,1119
5,581
51,1187
98,154
108,1162
99,1589
56,1220
31,1450
50,1422
34,1569
117,366
9,252
55,440
142,727
22,1542
58,727
15,658
55,344
110,666
143,1378
99,945
145,1060
52,1491
71,649
38,1432
141,395
104,431
64,748
6,802
122,1364
126,906
123,672
42,454
72,157
92,859
55,1207
18,885
84,1144
13,1384
101,156
135,1470
129,373
54,633
61,559
90,1252
17,1058
82,818
136,1228
39,1535
34,202
145,837
98,1397
52,1293
38,1621
99,1037
42,1289
58,1295
149,1047
97,551
67,654
140,1295
75,1282
99,1228
60,1327
87,1530
22,1157
36,1600
148,317
104,1206
52,747
54,1317
92,1142
88,627
86,907
100,989
29,631
16,320
69,681
128,299
35,894
53,567
98,1470
96,817
5,1167
146,1471
102,1300
55,1186
99,1019
118,1530
71,1078
64,736
77,338
46,815
44,317
81,645
31,634
22,1615
10,210
107,616
133,825
140,471
1,1283
9,987
140,387
128,841
29,461
10,1141
142,1378
8,983
121,1275
132,908
52,671
81,375
100,318
54,636
26,1177
79,601
90,925
141,1512
15,1073
25,1247
71,1315
21,291
125,1408
102,1576
66,564
149,1050
22,459
3,798
8,546
141,636
88,665
74,1558
37,452
104,1485
66,1078
68,199
117,1493
137,342
1,969
38,879
47,462
67,931
145,1319
106,882
120,1064
137,894
101,1218
90,1218
125,1569
74,753
93,1068
147,928
96,1388
64,1161
127,975
27,664
97,1207
54,1454
82,696
99,582
97,701
96,894
126,1215
68,1547
120,1339
132,1508
139,598
97,1520
1,488
16,456
46,826
139,271
1,698
67,289
36,862
39,819
22,1300
15,1510
73,965
113,879
65,1590
75,1627
44,605
119,265
86,491
105,733
127,999
124,1593
38,1369
65,1414
110,937
35,915
86,1165
71,1449
78,1560
10,1492
65,1293
132,551
42,1181
30,901
27,861
104,1619
116,856
110,494
136,1006
56,359
72,1580
76,1049
140,203
45,846
9,573
148,1477
24,179
127,700
77,738
22,182
127,1329
134,1623
20,1348
44,818
140,305
78,1308
135,1338
113,208
93,1130
68,1418
80,270
26,386
18,1287
17,1045
32,463
47,1405
117,1326
64,1070
100,1467
129,1225
21,611
97,1210
108,883
43,166
2,271
55,1116
131,457
32,1331
67,737
55,1274
110,472
130,1395
83,234
21,434
26,1456
35,1357
57,879
135,1613
16,749
30,1339
87,1540
98,730
8,834
70,1028
86,545
91,1566
34,683
144,1182
121,1333
35,786
84,1565
40,231
143,1066
35,234
96,1307
21,1386
14,1168
87,679
135,1391
113,1049
35,1269
46,835
118,1583
17,457
58,1241
23,558
22,1046
82,708
133,476
15,707
15,545
141,952
21,1092
14,1292
130,818
66,624
39,932
71,1368
51,1045
3,461
56,192
122,545
77,808
133,226
76,709
5,332
96,1548
81,863
1,1551
136,1467
109,1005
87,201
110,172
64,647
104,1515
92,731
69,1252
58,519
144,1349
7,1241
105,332
8,1452
27,938
81,1067
136,1264
136,430
110,928
90,645
2,373
127,328
141,1359
133,284
56,216
20,290
105,1280
104,1378
81,1199
93,940
38,858
79,1280
86,1194
33,1177
19,414
109,1028
137,1345
77,792
148,1269
46,1633
129,1425
43,478
58,366
84,513
122,1403
102,282
114,1424
73,753
143,352
76,1094
120,378
46,1367
39,497
71,1348
14,290
3,1464
131,744
121,622
58,1185
34,886
21,165
124,935
144,1405
40,634
103,1273
138,1365
33,1254
148,717
25,211
46,519
141,763
147,304
85,1010
143,713
44,855
79,489
22,1078
7,614
108,1101
141,942
53,857
102,1071
105,1329
84,1054
134,220
92,1451
121,235
24,517
103,1206
46,1401
68,1209
84,1581
47,259
102,1103
97,428
53,579
107,1012
101,709
110,1229
5,205
86,1349
82,1225
56,368
11,746
123,1262
21,1434
18,456
1,1466
99,1078
90,1034
70,1137
28,1219
117,789
66,958
13,758
112,1218
142,914
138,557
141,1321
15,928
33,421
139,872
40,781
90,774
102,1214
9,1495
8,229
137,1574
89,1023
147,1562
68,1478
40,188
115,566
138,1241
60,1149
128,361
88,1625
79,1288
79,454
74,1054
38,1004
31,1075
53,1271
73,363
72,660
16,766
75,1469
144,853
147,1050
119,1483
8,581
144,976
116,433
79,900
68,1196
15,1236
115,435
87,1360
31,900
105,1304
64,821
100,1142
143,289
145,590
40,973
11,1208
5,244
78,685
97,723
125,186
82,179
98,290
21,587
115,1363
12,1204
42,392
102,627
56,628
100,1487
67,1354
91,246
79,1317
29,212
57,1633
82,543
1,742
132,180
32,1363
94,1103
76,442
87,1524
105,1461
16,1122
54,1127
51,972
6,1217
97,837
35,491
46,1255
109,508
69,1152
25,200
67,681
50,923
125,305
66,1083
88,196
88,795
47,276
42,1516
146,918
26,1362
72,1241
47,620
146,621
122,443
91,542
62,622
73,1197
147,428
7,766
130,1162
147,305
78,196
139,808
65,772
52,615
59,807
109,1198
82,1301
134,1060
113,510
2,1298
86,1318
89,599
107,1302
5,1210
106,621
132,713
82,701
101,1015
46,1524
5,1649
133,1051
98,1271
102,872
134,1592
102,1230
120,978
2,360
138,1467
30,430
130,1033
56,301
65,559
127,1194
50,279
20,324
114,1453
117,1144
39,784
70,1471
60,1013
49,1049
30,451
99,1464
111,1186
134,349
68,899
37,561
17,754
52,1535
88,1261
53,991
128,1592
146,1632
146,750
35,1493
102,1408
93,698
144,1360
98,956
11,1072
33,602
50,482
97,1606
103,318
8,1042
64,463
62,997
20,653
14,1010
31,705
7,773
124,1033
149,985
103,1199
59,266
44,743
119,964
74,709
125,1242
68,982
54,395
41,270
44,1548
94,177
64,800
29,868
27,1014
50,269
119,781
122,821
121,415
148,1089
130,876
37,1492
63,1209
43,169
103,309
145,1037
40,830
32,1200
39,1264
89,614
76,1233
41,508
28,1004
50,1038
49,1556
101,187
82,405
124,557
112,488
117,1237
48,863
89,1000
123,1218
88,1218
101,1311
74,271
124,1646
86,1230
128,1098
87,638
32,415
39,1044
43,593
2,1341
141,226
23,1266
110,1639
24,396
24,867
34,1146
25,271
26,853
113,1237
16,1138
100,365
37,506
65,1139
81,1121
132,1030
47,234
146,838
125,306
46,448
19,1211
114,196
5,1355
113,454
61,1220
144,1155
41,1602
95,979
75,1353
143,654
79,260
58,888
21,567
35,586
18,1180
54,1075
7,1352
104,1399
113,403
23,598
81,1051
76,1636
25,1370
115,379
34,451
74,1449
135,1197
10,1580
62,1241
44,1320
135,770
99,816
50,1061
111,1590
94,986
7,231
54,1306
104,1441
50,1390
125,255
88,809
38,1375
38,443
23,1372
101,1640
140,1552
37,1555
135,1632
67,939
8,1376
133,819
28,1115
77,723
62,629
117,1558
12,973
11,750
146,1232
1,779
85,1199
129,391
84,1589
23,180
127,734
67,1578
6,437
22,1194
112,570
10,1409
111,421
39,1473
78,1181
103,221
50,187
27,370
100,1505
32,482
109,1163
76,240
86,1490
110,1549
141,739
22,1273
148,1215
93,492
146,198
52,1531
124,1303
29,324
27,1062
8,1566
60,422
39,978
113,1514
138,687
17,884
111,1396
145,298
129,828
51,739
70,921
15,960
10,731
94,330
36,653
131,156
62,190
8,1565
42,603
88,1130
79,1131
125,1477
87,891
71,204
20,1453
140,1345
132,1640
97,1249
46,308
89,960
138,1336
137,703
127,1285
32,1116
26,906
42,1107
129,975
50,1243
45,286
134,472
65,1619
53,313
87,482
9,588
64,976
86,1615
96,575
142,1428
2,232
81,665
77,606
60,179
14,473
6,665
8,1589
49,563
81,1097
49,1417
12,488
64,1249
108,826
28,879
112,1243
29,794
45,768
149,1103
122,1626
5,632
144,941
140,958
30,1276
63,1544
132,1182
60,238
37,1006
63,1587
43,703
100,1534
133,1194
7,631
6,1100
13,267
25,879
60,710
96,926
21,1086
133,1581
77,1439
43,640
41,301
3,1451
135,1112
97,982
1,188
52,360
5,599
17,1195
70,367
3,1299
92,195
95,616
36,452
140,377
57,1080
61,1068
50,881
11,991
113,661
98,631
93,874
70,1272
103,759
136,1375
72,1096
78,350
146,166
86,631
30,947
86,1063
121,991
110,1041
132,402
61,997
20,602
130,1547
103,821
144,469
89,1025
90,579
4,1489
17,1622
47,1567
91,693
10,782
25,996
17,717
48,617
79,735
94,1194
123,474
26,823
65,1334
19,273
133,1261
118,1428
45,725
107,658
72,1258
112,1190
44,950
37,227
123,1268
112,411
133,396
38,1399
104,1480
42,370
103,993
43,942
105,1321
48,298
14,1649
96,1025
136,1131
89,203
26,563
40,907
112,352
43,401
14,155
71,685
9,987
123,943
89,193
84,1563
110,1064
15,426
37,1399
23,596
97,805
56,1568
9,291
82,1308
9,848
53,1542
57,784
108,451
130,373
61,1227
62,655
137,279
68,1288
69,993
53,242
112,244
137,1543
50,1210
91,362
44,939
55,1365
6,1582
72,1579
116,655
148,242
1,196
127,1576
45,1165
120,1311
52,1285
131,1573
95,1051
36,205
102,822
42,1289
126,893
90,650
100,952
69,1565
43,1598
82,912
96,756
40,788
68,894
6,1593
127,681
116,1498
100,693
132,939
11,414
114,511
103,888
116,279
114,1159
4,1233
105,527
6,171
137,481
122,1319
43,1297
31,198
22,827
54,1353
32,914
112,1003
104,1074
75,1323
14,924
89,662
49,156
1,252
29,716
41,733
16,1514
29,532
14,531
124,885
21,541
91,184
91,443
7,1313
142,776
105,978
2,498
66,936
103,802
12,511
108,225
50,390
36,1040
6,836
18,1069
77,1086
9,1097
107,755
130,553
138,693
41,914
53,906
74,825
55,793
124,630
105,956
70,453
145,515
89,1145
83,792
37,971
29,315
17,379
88,837
72,421
115,177
102,1257
145,1481
71,1531
141,742
70,1002
99,679
105,587
18,671
23,902
116,879
35,1386
118,950
117,1247
48,345
137,1240
44,924
74,232
130,1587
23,1126
18,1534
51,497
46,683
69,661
8,1239
95,461
86,1200
124,851
131,607
33,1298
81,842
143,1483
5,276
36,256
12,739
120,210
119,990
103,1015
78,532
102,975
78,567
45,1174
147,1628
78,583
137,1153
92,159
125,522
64,227
137,691
26,1173
72,749
56,1438
138,1199
14,1550
127,1030
28,267
135,383
86,1042
88,1630
86,593
67,1441
21,322
144,364
132,784
58,673
99,1330
143,1606
107,924
145,317
3,1192
29,714
106,631
96,1020
47,368
81,1441
145,1383
40,1570
134,859
9,1469
105,604
56,449
87,1161
125,335
48,1130
33,315
20,1172
134,1198
15,1105
112,732
120,852
107,464
124,318
9,1555
94,1289
19,1372
132,202
121,317
134,773
19,424
121,809
71,452
101,1054
82,1235
8,569
32,721
74,864
80,1641
72,366
135,827
117,800
116,1144
127,963
14,410
71,236
49,714
9,197
97,218
1,1304
50,1482
22,1228
23,987
36,1592
22,1507
27,557
27,1323
59,1435
12,965
74,904
24,349
107,843
131,797
123,266
119,1079
68,1423
117,1341
54,257
32,1316
147,1174
31,394
33,727
73,917
60,317
22,1042
5,1464
18,1513
56,401
119,735
40,1472
45,1434
90,170
56,1122
2,786
43,168
45,1542
71,1459
125,185
125,1626
28,1242
84,643
10,1184
131,916
26,356
114,1465
68,459
36,1184
142,789
38,267
21,567
115,775
13,1472
16,551
125,371
93,274
111,390
80,1003
18,994
48,1478
28,1558
81,1475
48,1060
56,927
83,312
57,180
84,964
78,790
129,1646
36,1278
70,1368
74,1272
23,170
70,311
36,1368
124,1649
127,877
44,639
24,1283
20,900
98,482
18,1647
96,704
44,1276
59,474
96,254
62,1600
40,440
42,1161
42,936
94,193
43,299
16,852
87,218
28,1147
141,1373
